AGREEMENT_RK,TARGET,AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,LOAN_DLQ_NUM
74475703,0,28,1,0,0,0,0,20000.0,1,0,0
74475983,0,35,1,0,1,0,0,38000.0,1,1,0
74476001,0,24,1,0,0,0,0,18000.0,1,1,0
74476122,0,45,1,0,0,2,0,20000.0,1,1,0
74476345,0,47,1,0,1,0,0,18000.0,3,2,0
74476469,0,26,1,0,1,1,1,7000.0,1,1,0
74476622,0,53,1,0,0,0,0,15000.0,2,2,0
74476855,0,41,1,0,1,0,0,15000.0,1,1,0
74476872,0,50,1,0,0,2,0,25000.0,1,1,0
74476886,0,47,1,0,1,3,0,7000.0,4,3,0
74477159,0,27,1,0,1,0,0,15500.0,1,0,0
74477466,0,36,1,0,1,2,2,18000.0,1,1,0
74477511,0,55,1,0,1,2,0,15000.0,1,0,0
74477559,0,53,1,0,1,0,0,15000.0,3,3,0
74477617,0,54,1,0,0,1,1,13000.0,2,1,1
74477848,0,26,1,0,1,1,1,13000.0,3,3,1
74477981,0,52,1,0,1,2,1,15000.0,2,1,0
74478037,0,57,0,1,1,5,0,4500.0,1,1,0
74478111,0,41,1,0,1,1,0,15000.0,1,0,1
74478318,1,33,1,0,0,1,1,15000.0,2,2,1
74478339,0,54,1,0,1,1,0,18000.0,5,4,0
74478380,0,29,1,0,0,0,0,10000.0,1,1,0
74478393,0,43,1,0,0,1,1,25000.0,1,0,0
74478452,0,37,1,0,0,0,0,8000.0,2,2,0
74478533,0,33,1,0,0,1,1,10000.0,2,2,0
74478612,0,29,1,0,1,1,1,8000.0,5,4,7
74478677,0,33,1,0,0,0,0,15000.0,2,2,0
74478683,1,41,1,0,0,0,0,15000.0,4,4,0
74478806,0,55,1,0,1,0,0,24000.0,2,2,0
74479086,0,56,1,1,1,2,0,12000.0,1,1,0
74479297,0,27,1,0,0,0,0,40000.0,1,1,0
74479421,0,45,1,0,0,0,0,12000.0,1,1,0
74479695,1,26,1,0,1,0,0,27000.0,2,1,0
74479701,0,51,1,0,1,2,2,15000.0,1,1,0
74479738,0,35,1,0,1,2,2,11000.0,1,1,0
74479805,1,32,1,0,0,2,2,18000.0,2,2,1
74480194,0,61,0,1,1,2,1,5000.0,2,2,0
74480294,0,51,1,0,0,2,0,15000.0,2,2,0
74480391,0,40,1,0,0,0,0,15000.0,1,0,0
74480508,0,57,0,1,1,0,0,7000.0,3,3,0
74480520,0,37,1,0,1,2,2,15000.0,1,0,0
74480967,0,28,1,0,0,1,1,22000.0,1,0,1
74481186,1,35,1,0,0,2,2,15000.0,3,2,0
74481296,0,40,1,0,1,1,1,7000.0,1,1,0
74481304,0,48,1,0,1,3,0,14000.0,3,2,1
74481535,0,35,1,0,1,2,2,8000.0,3,3,0
74481596,0,37,1,0,1,1,1,7500.0,3,2,0
74481609,0,33,1,0,0,1,1,16000.0,1,0,0
74481809,1,37,1,0,0,1,0,15000.0,1,0,0
74481843,0,49,1,0,1,0,0,7000.0,2,1,1
74482058,0,38,1,0,0,1,1,18000.0,1,0,0
74482069,0,53,1,0,1,2,0,10000.0,2,1,0
74482107,1,32,1,0,1,0,0,19000.0,1,0,0
74482170,1,38,1,0,0,1,1,14000.0,2,2,0
74482308,0,24,1,0,1,1,1,5000.0,1,1,0
74482568,0,36,1,0,0,3,3,15000.0,2,1,1
74482673,0,47,1,0,0,0,0,15000.0,2,1,0
74482794,0,57,0,1,1,0,0,10000.0,2,1,0
74483248,0,41,1,0,1,1,1,13500.0,3,2,0
74483375,0,43,1,0,1,0,1,15000.0,2,2,0
74483419,0,30,1,0,0,1,1,7500.0,4,4,1
74483570,0,52,1,1,1,0,0,20000.0,1,0,0
74483745,0,26,1,0,1,0,0,13000.0,2,2,1
74483781,0,61,0,1,1,2,0,10000.0,1,1,0
74483813,1,28,1,0,1,1,1,15000.0,2,1,0
74483827,0,44,1,0,1,1,0,23000.0,3,3,0
74483965,0,50,1,0,1,2,0,8000.0,1,1,0
74483987,1,44,1,0,1,2,1,22000.0,1,1,0
74484018,0,59,0,1,1,3,0,4800.0,2,2,1
74484100,0,57,1,1,1,0,0,22000.0,2,2,0
74484196,1,30,1,0,1,0,0,20000.0,1,1,0
74484199,1,41,1,0,0,3,2,10000.0,2,1,0
74484407,0,39,1,0,0,2,2,11000.0,1,1,0
74484684,0,52,1,0,1,0,0,10000.0,2,1,0
74484939,0,39,1,0,1,1,0,9000.0,1,1,0
74484969,0,54,1,0,1,0,0,10000.0,3,2,1
74485181,0,59,0,1,1,1,1,8500.0,2,1,1
74485439,0,55,1,0,1,0,0,8000.0,3,2,0
74485624,0,32,1,0,0,0,0,19000.0,1,1,0
74485638,0,28,1,0,1,0,0,15000.0,2,2,0
74486133,0,45,1,0,0,0,0,18000.0,3,3,0
74486140,0,26,1,0,0,1,1,16000.0,2,2,0
74486189,1,41,1,0,1,0,0,21000.0,1,0,0
74486274,0,39,1,0,1,2,2,7000.0,7,6,0
74486314,1,35,1,0,0,0,2,28000.0,1,0,0
74486834,0,34,1,1,0,1,1,11000.0,4,3,0
74486887,0,29,1,0,0,1,1,20000.0,3,3,0
74486901,0,24,1,0,1,1,0,12000.0,2,1,0
74486992,1,35,1,0,1,1,1,8000.0,3,2,1
74487055,0,34,1,0,1,1,0,24000.0,1,0,0
74487057,0,45,1,0,0,1,1,30000.0,2,1,1
74487125,0,64,0,1,1,0,0,8000.0,1,1,0
74487163,0,58,1,0,0,0,0,15000.0,3,2,0
74487182,1,41,1,0,0,2,2,25000.0,1,0,0
74487274,0,49,1,0,1,2,1,7000.0,2,2,0
74487336,0,43,1,0,1,1,0,15000.0,2,2,0
74487562,0,40,1,0,1,1,0,12000.0,1,1,0
74487715,0,50,1,0,0,0,0,15000.0,2,2,0
74487995,0,43,1,0,0,2,2,10000.0,3,2,0
74488004,0,26,1,0,1,1,1,14000.0,3,2,0
74488119,0,62,0,1,1,2,0,8500.0,2,1,0
74488146,0,38,1,0,0,0,0,15000.0,1,1,0
74488283,0,41,1,0,0,1,1,9500.0,5,4,1
74488516,0,24,1,0,1,0,0,14000.0,1,1,0
74488641,0,28,1,0,1,0,0,18000.0,2,1,0
74488710,0,42,1,0,1,0,0,17000.0,1,1,0
74488781,0,60,1,1,1,3,0,14000.0,3,2,0
74489045,0,25,0,1,0,1,1,8900.0,2,2,0
74489318,0,54,1,0,1,2,0,11000.0,3,3,0
74489394,0,33,1,0,0,1,1,12000.0,5,4,0
74489495,0,25,1,0,1,0,0,5000.0,2,2,0
74489583,0,49,1,0,0,2,0,20000.0,2,1,0
74489910,0,28,1,0,1,1,1,6000.0,2,2,0
74489969,0,36,1,0,0,1,1,10000.0,1,1,0
74490045,0,38,1,0,0,2,0,15000.0,1,1,0
74490111,0,38,1,0,1,3,3,10000.0,1,1,0
74490294,0,25,1,0,1,1,1,12000.0,2,1,0
74490360,1,35,1,0,1,2,2,12000.0,2,2,0
74490387,0,60,0,1,1,2,0,5000.0,1,1,0
74514953,0,28,1,0,1,1,1,14000.0,3,3,0
74515414,0,59,0,1,1,1,1,14000.0,2,1,0
74515479,0,30,1,0,1,1,1,5000.0,2,2,0
74515783,0,57,0,1,1,0,0,6500.0,1,1,0
74516458,0,54,1,0,1,0,0,10000.0,1,1,0
74516761,0,32,1,0,0,0,0,11000.0,3,2,0
74517106,0,44,1,0,0,2,1,18000.0,1,1,0
74517114,0,33,1,0,1,1,1,19000.0,3,3,0
74517164,0,22,1,0,1,0,0,12000.0,2,1,0
74517482,1,56,1,0,1,0,0,8000.0,4,4,1
74517689,0,35,1,0,0,0,0,10000.0,3,2,0
74517732,0,23,1,0,1,1,1,12000.0,2,1,0
74518473,0,44,1,0,1,1,1,5000.0,3,2,1
74518814,0,48,1,0,1,2,1,7000.0,1,1,0
74518914,0,24,1,0,0,0,0,10000.0,2,2,1
74519027,0,58,0,1,1,2,0,12000.0,1,1,0
74519607,0,39,1,0,0,0,0,32000.0,3,3,0
74519740,0,57,1,0,0,0,0,18000.0,2,1,0
74519813,0,25,1,0,0,0,1,14000.0,1,1,0
74520023,0,27,1,0,0,0,0,20000.0,2,1,0
74520063,0,28,1,0,0,1,1,10000.0,2,2,0
74520298,0,35,1,0,1,2,2,8000.0,2,2,1
74521427,0,42,1,0,0,2,1,11000.0,1,1,0
74522053,0,53,1,0,0,0,0,9000.0,3,2,0
74522414,1,30,1,0,1,1,1,15000.0,2,1,0
74522459,1,24,1,0,1,2,2,10000.0,2,1,2
74522507,0,62,0,1,1,2,0,10000.0,1,1,0
74522776,0,25,1,0,1,0,0,9500.0,4,3,0
74523153,0,58,1,1,1,6,0,9000.0,1,1,0
74523253,0,50,1,0,1,2,0,9000.0,2,2,0
74523457,0,43,1,0,0,2,1,8000.0,2,2,0
74523538,0,42,1,0,1,0,0,7000.0,1,1,0
74523604,0,58,1,0,1,1,1,11000.0,1,1,0
74523700,0,56,1,0,1,1,0,20000.0,1,1,0
74524136,0,37,1,0,0,3,2,20000.0,2,1,0
74524194,0,32,1,0,1,1,1,10000.0,3,1,0
74524582,0,55,0,1,1,2,2,7000.0,1,1,0
74524687,0,59,1,1,1,0,0,18000.0,3,3,0
74524717,0,38,1,0,1,1,1,10000.0,2,1,0
74524877,0,26,1,0,1,1,1,9000.0,2,1,0
74525262,0,33,1,0,1,2,2,12000.0,4,3,0
74525306,0,56,1,0,1,0,0,9000.0,1,1,0
74525336,1,29,1,0,1,1,1,12000.0,1,1,0
74525657,0,37,1,0,0,2,2,16000.0,1,1,0
74525842,0,38,1,0,0,1,2,12700.0,3,3,0
74526789,0,60,0,1,1,0,0,5600.0,2,1,0
74527045,0,44,1,0,1,2,0,4500.0,1,1,0
74527085,0,49,1,0,1,1,0,14000.0,2,2,1
74527156,0,39,1,0,1,3,2,5000.0,1,1,0
74527213,0,33,1,0,0,1,1,30000.0,1,1,0
74527279,0,54,1,0,1,0,0,12000.0,1,1,0
74527315,0,33,1,0,1,2,2,10000.0,5,4,0
74527338,0,43,1,0,0,1,0,8500.0,1,1,0
74527538,0,40,1,0,0,1,1,12000.0,2,1,0
74527965,0,52,1,0,0,1,1,13000.0,1,1,0
74528024,0,39,1,0,0,1,1,27300.0,2,2,0
74528272,0,24,1,0,1,0,0,10000.0,1,1,0
74528315,0,24,1,0,0,0,0,12000.0,2,1,1
74528694,0,61,1,1,1,0,0,20000.0,3,2,0
74528705,0,27,1,0,0,0,0,13000.0,2,2,0
74528976,0,48,1,0,1,0,0,12000.0,2,1,0
74529017,1,49,1,0,1,1,0,15000.0,3,2,0
74529049,0,46,1,0,1,3,0,7000.0,2,1,2
74529278,0,58,1,1,1,0,0,9000.0,2,1,0
74529736,0,58,0,1,0,2,0,8000.0,1,1,1
74530714,0,62,1,1,0,0,0,10000.0,2,2,0
74531053,0,30,1,0,0,0,0,15000.0,4,3,0
74531197,1,57,1,0,1,4,0,24000.0,1,1,0
74531220,0,40,1,0,0,0,0,10500.0,2,2,0
74531681,0,30,1,0,0,1,1,8000.0,4,4,0
74531918,0,35,1,0,0,1,1,10000.0,3,2,0
74532386,0,48,1,0,1,0,0,10000.0,3,2,1
74532480,0,34,1,0,1,2,2,7000.0,3,3,0
74532506,0,24,1,0,0,0,0,23000.0,1,1,0
74532543,0,28,1,0,1,1,1,15000.0,3,3,0
74532884,0,31,1,0,1,1,1,7000.0,1,1,0
74532977,0,24,1,0,0,0,0,12000.0,2,1,0
74533009,0,42,1,0,1,1,1,7000.0,2,2,0
74533089,0,27,1,0,1,2,2,16000.0,2,2,0
74533249,0,56,1,1,1,4,2,18000.0,3,3,7
74533430,0,29,1,0,0,0,0,30000.0,1,1,0
74533896,0,23,1,0,1,0,0,8000.0,2,1,0
74534262,0,60,0,1,1,0,0,4000.0,1,1,0
74534369,0,35,1,0,1,0,0,16000.0,1,1,0
74534378,0,24,1,0,0,0,0,10000.0,3,3,0
74534546,0,37,1,0,1,0,0,10000.0,1,1,0
74534817,0,38,1,0,1,1,0,12000.0,3,3,0
74535307,0,56,1,1,1,0,0,15000.0,3,2,0
74535595,0,57,0,1,1,2,0,4200.0,1,1,0
74535766,0,34,1,0,1,1,1,5500.0,1,1,0
74535813,0,43,1,0,1,2,2,10300.0,2,1,0
74535921,0,24,1,0,1,1,1,8000.0,1,1,0
74539176,0,37,1,0,1,2,2,5000.0,2,1,0
74539343,0,61,0,1,1,3,0,11000.0,2,1,0
74539640,0,45,1,0,1,1,1,16000.0,2,1,0
74539748,0,41,1,0,0,3,3,8000.0,3,3,0
74539887,0,41,1,0,0,2,2,10000.0,2,2,0
74539939,0,23,1,0,0,1,2,15000.0,1,1,0
74540115,0,34,1,0,1,1,1,10000.0,1,1,0
74540371,0,32,1,0,1,0,0,13000.0,1,1,0
74540378,0,57,1,1,0,2,0,13000.0,1,1,0
74540427,0,56,1,0,0,0,0,8000.0,2,1,0
74540442,0,48,1,0,0,2,1,3000.0,4,3,0
74540640,0,37,1,0,1,1,1,10000.0,1,1,0
74540733,0,61,1,0,0,3,0,8000.0,1,1,0
74540769,0,23,1,0,1,0,0,7000.0,2,2,0
74541123,0,39,1,0,1,1,1,9000.0,2,2,5
74541250,0,35,1,0,0,2,2,17000.0,1,1,0
74541274,0,34,1,0,0,1,1,18000.0,2,2,0
74541599,0,25,1,0,1,0,0,12000.0,2,2,0
74541670,0,58,1,0,1,0,0,12000.0,1,1,0
74541777,0,36,1,0,0,2,2,10000.0,2,2,0
74541781,0,23,1,0,1,0,0,15000.0,2,2,0
74541855,0,39,1,0,0,0,0,20000.0,2,2,1
74542505,0,23,1,0,1,0,0,12000.0,2,2,0
74543437,0,32,1,0,0,1,1,50000.0,1,1,0
74543700,0,23,1,0,1,1,0,12000.0,1,1,0
74543734,1,25,1,0,1,0,0,9000.0,2,1,0
74543767,0,52,1,0,1,3,0,7000.0,4,3,6
74543855,0,36,1,0,1,2,2,5500.0,2,2,0
74543967,0,50,1,0,1,1,1,6000.0,1,1,0
74544259,0,36,1,0,1,2,2,8000.0,3,3,1
74544319,0,46,1,0,1,1,0,11000.0,3,2,0
74544477,0,54,0,1,1,2,1,25000.0,1,1,0
74545215,0,30,1,0,0,1,1,15000.0,5,5,0
74545299,1,37,1,0,1,2,2,10000.0,1,1,0
74545997,0,35,1,0,1,2,2,7000.0,2,2,0
74546190,0,51,1,0,0,1,0,12000.0,1,1,0
74546328,0,41,1,0,1,0,0,7000.0,3,2,0
74546361,0,41,1,0,0,1,1,12000.0,1,1,0
74546455,0,44,1,0,0,0,1,20000.0,2,2,0
74546538,0,30,1,0,0,1,1,40000.0,1,1,0
74546572,0,30,1,0,0,2,2,40000.0,1,1,1
74546926,0,49,0,1,1,1,0,5500.0,5,4,0
74546977,0,55,1,0,1,4,0,12000.0,1,1,0
74547086,0,53,0,1,1,2,0,8000.0,1,1,0
74547402,0,33,1,0,0,0,0,10000.0,3,3,0
74547461,0,52,1,0,1,2,0,6000.0,2,1,0
74547537,0,24,1,0,1,0,0,15000.0,3,1,1
74547769,0,63,1,0,1,0,0,15000.0,2,2,0
74547882,0,39,1,0,1,2,2,7500.0,5,4,1
74547936,0,34,1,0,1,0,0,8000.0,3,2,0
74548063,0,48,1,0,1,0,0,8000.0,2,1,0
74548078,0,32,1,0,1,0,0,7000.0,2,2,0
74548401,0,37,1,0,1,3,3,11500.0,3,3,0
74548431,0,27,1,0,0,0,0,10000.0,1,1,0
74548641,0,32,1,0,0,1,1,17000.0,2,2,0
74548752,0,49,1,0,1,2,0,8000.0,3,2,0
74549265,0,61,1,1,0,2,0,17000.0,2,1,2
74549894,0,41,1,0,0,1,1,7000.0,1,1,0
74549963,0,31,1,0,0,2,2,10000.0,2,2,0
74550092,0,63,0,1,1,0,0,12000.0,1,1,0
74550120,0,44,1,0,1,2,1,5000.0,1,1,0
74550157,1,42,1,0,0,1,2,20000.0,3,2,0
74550476,0,39,1,0,0,1,1,12000.0,2,2,0
74550503,0,61,1,1,1,0,0,18000.0,4,4,0
74550516,0,43,1,0,1,1,1,9000.0,2,1,0
74550771,0,55,1,1,1,0,0,12000.0,2,1,0
74550814,0,25,1,0,0,0,0,30000.0,3,2,0
74551030,0,41,1,0,1,0,0,10000.0,7,6,0
74551094,0,40,1,0,1,2,2,5000.0,3,3,0
74551203,0,32,1,0,0,0,0,6000.0,2,2,0
74551204,0,58,0,1,1,1,0,7200.0,1,1,0
74551521,0,56,1,0,1,3,0,14000.0,3,3,0
74551633,0,31,1,0,1,1,1,6500.0,3,2,0
74551691,0,46,1,0,1,0,0,9000.0,2,2,0
74551854,0,53,1,0,1,2,0,10000.0,4,3,0
74551959,0,45,1,0,1,0,0,16000.0,4,3,1
74552320,0,64,0,1,1,3,0,8000.0,1,1,0
74552326,0,52,1,0,1,0,0,12000.0,2,1,0
74552438,0,63,0,1,1,1,0,18000.0,1,1,0
74552452,0,51,1,0,1,0,0,18000.0,1,1,0
74552470,0,40,1,0,1,1,1,10000.0,2,2,0
74552519,0,53,0,1,1,1,0,7000.0,1,1,0
74552606,0,45,1,0,1,2,0,12000.0,2,2,0
74552724,0,62,0,1,1,2,0,8000.0,3,2,0
74552815,0,25,1,0,1,2,1,4000.0,2,1,0
74552892,0,41,1,0,1,0,0,6000.0,3,2,0
74552985,0,32,1,0,1,1,1,15000.0,2,1,0
74553007,0,29,1,0,1,2,2,10000.0,2,2,0
74553008,0,27,1,0,1,2,2,7000.0,2,1,0
74553087,0,42,1,0,1,1,0,10500.0,2,2,0
74553099,0,55,0,1,1,0,0,9000.0,3,2,0
74553187,0,35,1,0,0,1,1,20000.0,2,2,0
74553311,0,49,1,0,1,2,0,6000.0,2,2,0
74553636,0,51,1,0,1,1,1,10500.0,2,1,0
74553824,1,32,1,0,1,2,2,12000.0,3,2,2
74554768,0,50,1,0,1,2,0,7300.0,1,1,0
74555158,0,27,1,0,0,2,2,10000.0,2,1,0
74555432,0,58,1,0,0,2,1,10000.0,2,2,0
74555687,0,40,1,0,0,2,1,10000.0,1,1,0
74555752,0,42,1,0,1,1,1,10500.0,2,2,0
74556315,0,36,1,0,0,1,1,7000.0,2,2,0
74556506,0,29,1,0,0,2,2,12000.0,7,7,0
74556612,0,49,1,0,1,2,1,8000.0,1,1,0
74556684,0,58,0,1,1,2,0,6000.0,1,1,0
74556812,0,46,1,0,0,0,0,15000.0,2,2,1
74557144,0,26,1,0,1,2,2,14000.0,3,2,0
74557228,1,52,1,0,1,3,0,6000.0,4,3,3
74557410,0,63,0,1,1,0,0,8000.0,1,1,0
74557428,0,23,1,0,1,1,1,7000.0,1,1,1
74557498,0,51,1,0,0,2,0,10000.0,2,2,0
74557554,0,38,1,0,0,0,0,7500.0,3,3,0
74557664,0,26,1,0,1,1,1,11000.0,3,3,5
74557672,0,62,0,1,0,2,0,11000.0,2,1,0
74557779,0,30,1,0,0,0,0,8000.0,1,1,0
74558090,0,39,1,0,1,1,1,6000.0,1,1,0
74558244,0,38,1,0,1,3,3,11000.0,4,4,0
74558350,0,24,1,0,0,1,1,15000.0,2,2,0
74558388,0,33,1,0,1,0,0,10000.0,3,3,0
74558487,0,34,1,0,1,2,2,10000.0,1,1,0
74558748,0,33,1,0,0,0,0,5000.0,3,3,0
74558916,0,48,1,0,1,2,0,7000.0,1,1,0
74559247,0,64,0,1,1,0,0,5500.0,3,2,1
74559363,0,35,1,0,1,0,0,10000.0,3,3,0
74559519,0,53,0,1,1,3,0,5000.0,2,2,0
74560089,0,22,1,0,0,0,0,8000.0,1,1,0
74560187,0,57,1,1,1,2,0,3500.0,3,2,1
74560337,0,29,1,0,1,2,2,6500.0,4,4,0
74560681,0,46,1,0,1,2,0,55000.0,2,2,0
74560682,0,36,1,0,1,3,3,7000.0,2,1,0
74560713,0,58,1,0,1,0,0,9000.0,3,2,0
74561180,0,45,1,0,1,4,1,6000.0,2,2,0
74561361,0,30,1,0,0,0,0,8500.0,2,2,0
74561430,0,47,1,0,1,0,0,6000.0,2,2,0
74561626,0,39,1,0,0,4,4,10000.0,2,1,0
74561729,0,33,1,0,1,1,1,10000.0,1,1,0
74561839,1,27,1,0,0,0,0,15000.0,3,2,0
74561890,0,57,0,1,1,2,0,8000.0,1,1,0
74562134,0,53,1,1,1,1,0,7700.0,2,1,0
74562489,0,42,1,0,0,2,2,5000.0,2,2,0
74634688,0,30,1,0,0,1,1,20000.0,7,5,0
74634955,0,42,1,0,1,1,1,20000.0,3,2,0
74635270,0,48,1,0,1,1,0,8000.0,2,2,0
74635396,0,41,1,0,0,1,1,6000.0,2,1,0
74635518,0,25,1,0,0,1,1,18000.0,1,1,0
74635559,0,28,1,0,1,1,1,8500.0,2,2,0
74635857,0,63,0,1,1,3,0,22000.0,1,1,0
74635927,0,51,1,0,1,2,0,5000.0,1,1,0
74636252,0,59,0,1,1,2,0,6800.0,1,1,0
74636465,0,43,1,0,1,1,1,9000.0,3,2,1
74636701,0,56,1,0,1,0,0,8000.0,1,1,0
74636740,0,33,1,0,1,0,0,9000.0,3,2,1
74636916,0,47,1,0,1,0,0,8000.0,3,3,0
74637039,0,49,1,0,1,1,0,10500.0,1,1,0
74637141,0,33,1,0,1,2,2,10000.0,3,3,1
74637355,0,55,1,1,1,3,0,10000.0,1,1,0
74637485,0,38,1,0,0,0,0,8000.0,2,1,0
74637666,0,26,1,0,1,2,2,10000.0,2,1,0
74638377,0,31,1,0,1,1,1,12000.0,2,2,0
74638494,0,51,1,0,0,0,0,12000.0,3,2,0
74638805,0,65,0,1,1,0,0,5000.0,1,1,1
74638826,0,56,0,1,1,2,0,8000.0,1,1,0
74639071,0,26,1,0,1,0,0,10000.0,2,2,0
74639295,0,33,1,0,0,1,1,7000.0,3,3,0
74639379,0,31,1,0,1,1,1,10000.0,2,1,0
74639433,0,48,1,0,1,3,0,12000.0,2,1,0
74639826,0,43,1,0,0,0,0,10000.0,2,2,0
74640291,0,59,1,0,0,1,0,6000.0,2,2,0
74641057,0,54,1,0,1,2,0,20000.0,1,1,0
74641115,0,33,1,0,1,3,3,9000.0,4,3,2
74641209,0,24,1,0,1,0,0,10000.0,2,1,0
74641280,0,25,1,0,1,1,1,12000.0,2,1,0
74641291,0,56,1,1,1,6,1,18700.0,6,5,8
74641659,0,37,1,0,0,1,1,25000.0,1,1,0
74641699,0,40,1,0,0,1,1,25000.0,1,1,0
74642094,0,44,1,0,1,1,1,10000.0,2,2,0
74642161,0,60,1,1,1,2,0,7500.0,2,1,1
74642635,0,28,1,0,0,1,1,11000.0,2,2,0
74642689,0,41,1,0,1,2,1,13000.0,6,5,1
74642721,0,28,1,0,1,1,1,7000.0,3,2,0
74642839,1,41,1,0,1,1,1,10000.0,3,1,0
74642867,0,45,1,0,0,0,0,10000.0,1,1,1
74642896,0,56,1,0,1,2,0,10000.0,1,1,0
74642964,0,24,1,0,0,0,0,10000.0,4,3,0
74643375,0,43,1,0,0,3,2,7000.0,3,2,1
74643585,1,50,1,0,0,0,0,18000.0,2,2,0
74643652,0,32,1,0,1,1,1,8000.0,1,1,0
74643967,0,36,1,0,0,0,0,10000.0,1,1,0
74644007,1,23,1,0,1,0,0,7000.0,2,1,0
74644232,0,41,1,0,1,2,2,8000.0,2,2,0
74644293,0,37,1,0,0,1,1,10000.0,1,1,0
74644370,1,32,1,0,0,2,2,15000.0,3,3,0
74644512,0,49,1,0,1,2,0,8000.0,3,2,0
74644547,0,61,0,1,1,0,0,9000.0,2,1,1
74644806,0,46,1,0,0,1,1,9000.0,2,2,0
74644842,0,27,1,0,0,0,0,10000.0,3,3,0
74644858,0,55,1,0,1,1,0,15000.0,1,1,0
74644862,1,29,1,0,1,1,1,17000.0,2,1,0
74644895,0,37,1,0,1,2,2,12000.0,2,2,0
74644991,0,58,1,0,1,0,0,13000.0,2,1,0
74645171,0,64,0,1,0,0,0,10000.0,2,1,0
74645289,0,36,1,0,1,1,1,15500.0,1,1,0
74645301,0,31,1,0,0,0,0,15000.0,3,2,0
74645347,0,49,1,0,1,0,0,8000.0,5,4,0
74645567,0,30,1,0,1,1,1,6000.0,3,2,0
74645580,0,28,1,0,1,1,1,8500.0,3,2,0
74645581,0,22,1,0,1,0,0,12000.0,1,1,0
74645876,0,35,1,0,0,0,0,20000.0,2,2,0
74645885,0,63,0,1,1,0,0,10000.0,1,1,0
74646040,0,38,1,0,1,2,2,10000.0,1,1,0
74646193,0,32,1,0,0,1,1,10000.0,2,2,0
74646246,0,47,1,0,1,0,0,12000.0,1,1,0
74646314,0,24,1,0,1,0,0,10000.0,2,2,0
74646325,0,29,1,0,0,1,1,10000.0,1,1,0
74646457,0,47,1,0,1,1,0,7000.0,1,1,0
74646727,0,36,1,0,0,1,1,10000.0,4,3,5
74647016,1,36,1,0,1,2,2,8000.0,3,2,0
74647123,0,49,1,0,0,1,0,7900.0,1,1,0
74647176,0,51,1,0,1,0,0,5000.0,3,3,0
74647457,0,23,1,0,0,0,0,16000.0,1,1,0
74647995,0,28,1,0,1,0,0,10000.0,2,2,0
74648077,0,47,1,0,1,3,0,9000.0,5,5,0
74648120,0,36,1,0,1,2,2,5000.0,6,5,0
74648299,0,36,1,0,1,2,2,12000.0,2,1,0
74648319,0,32,1,0,0,2,2,5000.0,3,3,0
74648574,0,26,1,0,0,2,2,21000.0,5,3,1
74648694,0,31,1,0,1,0,0,10000.0,1,1,0
74648927,0,32,1,0,1,2,2,7000.0,1,1,0
74649027,0,52,1,1,1,1,0,8000.0,3,3,0
74649063,0,46,0,1,1,0,0,6000.0,2,2,0
74649101,0,52,1,0,1,2,0,15000.0,2,2,0
74649502,0,34,1,0,0,1,1,10000.0,3,3,0
74649528,0,28,1,0,1,0,0,12000.0,1,1,0
74649563,0,50,1,0,1,1,0,12000.0,3,2,0
74649799,0,44,1,0,0,2,2,20000.0,1,1,0
74649979,0,31,1,0,1,1,1,7000.0,1,1,0
74649985,0,36,1,0,1,1,1,22000.0,1,1,0
74650058,0,59,0,1,1,0,0,7000.0,3,2,0
74650150,0,33,1,0,0,2,2,15000.0,5,4,0
74650204,0,26,1,0,0,0,0,12000.0,2,1,0
74650578,0,34,1,0,0,1,1,7000.0,2,2,0
74650661,0,64,0,1,1,2,0,6900.0,4,3,0
74650808,0,49,1,0,1,2,0,8000.0,1,1,0
74651227,0,33,1,0,1,1,1,9000.0,1,1,0
74651336,0,33,1,0,1,2,2,8000.0,2,2,0
74651699,0,55,0,1,1,2,0,6000.0,1,1,0
74651807,0,35,1,0,1,0,0,12100.0,6,5,0
74652060,1,34,1,0,1,1,1,15000.0,2,2,1
74652206,0,49,1,0,1,0,0,7500.0,1,1,0
74652449,0,46,1,0,1,2,1,9000.0,5,5,0
74652527,0,44,1,0,0,2,0,13000.0,1,1,0
74652682,0,36,1,0,0,1,1,9000.0,4,4,0
74652765,0,36,1,0,0,2,2,22000.0,3,3,0
74652968,1,58,1,1,1,2,0,14000.0,2,1,1
74652975,0,48,1,0,0,1,1,25000.0,3,3,0
74653186,0,55,1,0,1,3,0,4500.0,2,2,0
74653217,0,33,1,0,1,1,1,15000.0,2,2,0
74653311,0,48,1,0,1,2,1,25000.0,3,2,0
74653456,0,30,1,0,1,0,0,25000.0,2,2,0
74653543,0,34,1,0,0,0,0,12000.0,1,1,0
74653547,0,25,1,0,1,0,0,25000.0,3,3,1
74653638,0,34,1,0,1,1,1,8000.0,2,1,0
74653686,0,57,1,0,0,2,1,30000.0,6,4,1
74653698,0,28,1,0,1,1,1,8500.0,2,2,1
74653713,0,31,1,0,1,1,1,15000.0,1,1,0
74653848,0,33,1,0,0,1,1,12000.0,1,1,0
74654014,0,24,1,0,1,0,0,9000.0,2,1,0
74654208,0,32,1,0,1,1,1,9800.0,4,3,1
