credit,term,fst_payment,id_client
16169.0,11.0,4000.0,106817183.0
3095.0,6.0,3095.0,106817184.0
7505.0,6.0,850.0,106817185.0
16398.0,10.0,5000.0,106817186.0
22300.0,6.0,2500.0,106817187.0
7500.0,10.0,1500.0,106817188.0
7500.0,12.0,2000.0,106817189.0
9990.0,6.0,10000.0,106817190.0
5950.0,10.0,700.0,106817191.0
7000.0,6.0,800.0,106817192.0
23663.0,5.0,2383.0,106817193.0
3869.0,10.0,500.0,106817194.0
11135.0,10.0,1238.0,106817195.0
17800.0,6.0,5000.0,106817196.0
5399.0,6.0,600.0,106817197.0
12493.0,6.0,1400.0,106817198.0
7181.0,6.0,9000.0,106817199.0
29450.0,14.0,5000.0,106817200.0
7200.0,12.0,0.0,106817201.0
6750.0,6.0,1000.0,106817202.0
9287.0,6.0,2000.0,106817203.0
11429.0,12.0,1300.0,106817204.0
11090.0,10.0,2000.0,106817205.0
4704.0,3.0,686.0,106817206.0
17400.0,6.0,12000.0,106817207.0
15070.0,6.0,1700.0,106817208.0
7370.0,6.0,2000.0,106817209.0
9755.0,6.0,1269.0,106817210.0
3771.0,9.0,419.0,106817211.0
7990.0,10.0,900.0,106817212.0
10699.0,10.0,4500.0,106817213.0
11880.0,12.0,3000.0,106817214.0
17000.0,18.0,3000.0,106817215.0
9971.3,7.0,1200.0,106817216.0
2125.0,3.0,375.0,106817217.0
17379.0,12.0,1930.0,106817218.0
18220.0,18.0,4000.0,106817219.0
10000.0,12.0,2000.0,106817220.0
7300.0,6.0,2000.0,106817221.0
10060.0,6.0,2000.0,106817222.0
13216.0,12.0,0.0,106817223.0
3199.0,10.0,500.0,106817224.0
21999.0,12.0,0.0,106817225.0
9200.0,12.0,2000.0,106817226.0
8071.0,11.0,2045.0,106817227.0
7560.0,6.0,840.0,106817228.0
3870.0,6.0,430.0,106817229.0
12480.0,6.0,1400.0,106817230.0
19993.4,6.0,4500.0,106817231.0
5607.0,12.0,0.0,106817232.0
4880.0,6.0,0.0,106817233.0
8441.0,12.0,1000.0,106817234.0
17988.0,10.0,2000.0,106817235.0
15300.0,6.0,1700.0,106817236.0
4140.0,3.0,460.0,106817237.0
11322.0,10.0,1258.0,106817238.0
5715.0,12.0,635.0,106817239.0
3150.0,6.0,400.0,106817240.0
10400.0,10.0,500.0,106817241.0
8490.92,6.0,2000.0,106817242.0
8846.0,6.0,13000.0,106817243.0
8955.0,10.0,995.0,106817244.0
4284.0,10.0,1072.0,106817245.0
10659.0,6.0,0.0,106817246.0
9670.0,6.0,2000.0,106817247.0
14520.0,12.0,5000.0,106817248.0
2412.0,5.0,268.0,106817249.0
12080.0,10.0,1500.0,106817250.0
19840.0,12.0,2300.0,106817251.0
16045.0,10.0,2000.0,106817252.0
4031.0,3.0,2000.9,106817253.0
17110.0,12.0,17110.0,106817254.0
12236.0,5.0,644.0,106817255.0
19218.0,6.0,3391.0,106817256.0
12800.0,5.0,6000.0,106817257.0
8000.0,10.0,2157.0,106817258.0
8990.0,10.0,1000.0,106817259.0
5599.0,6.0,990.0,106817260.0
15299.0,10.0,1700.0,106817261.0
11680.0,10.0,0.0,106817262.0
10238.82,6.0,1138.0,106817263.0
7207.0,4.0,7207.0,106817264.0
5005.0,10.0,890.0,106817265.0
3560.0,9.0,1000.0,106817266.0
5095.0,3.0,600.0,106817267.0
4750.0,6.0,2050.0,106817268.0
5100.0,6.0,1000.0,106817269.0
26658.9,10.0,2962.1,106817270.0
10605.0,12.0,0.0,106817271.0
3140.0,6.0,554.0,106817272.0
5500.0,3.0,1000.0,106817273.0
12000.0,6.0,3000.0,106817274.0
7090.0,10.0,800.0,106817275.0
4860.0,3.0,540.0,106817276.0
18000.0,24.0,2000.0,106817277.0
4188.0,6.0,1000.0,106817278.0
19200.0,10.0,400.0,106817279.0
12554.0,6.0,1400.1,106817280.0
2219.0,6.0,250.0,106817281.0
8917.0,6.0,1000.0,106817282.0
25180.0,10.0,2800.0,106817283.0
7790.0,6.0,4000.0,106817284.0
6790.0,6.0,1200.0,106817285.0
18340.0,12.0,2050.0,106817286.0
10260.0,6.0,1140.0,106817287.0
3330.0,6.0,1900.0,106817288.0
5398.0,10.0,650.0,106817289.0
19840.0,12.0,2200.0,106817290.0
15870.0,12.0,1800.0,106817291.0
21870.0,12.0,0.0,106817292.0
10799.0,10.0,1200.0,106817293.0
11090.0,12.0,1500.0,106817294.0
16020.0,12.0,1780.0,106817295.0
16110.0,12.0,1790.0,106817296.0
4300.0,6.0,1000.0,106817297.0
2555.0,5.0,0.0,106817298.0
28600.0,12.0,6000.0,106817299.0
9630.0,6.0,1700.0,106817300.0
18540.0,6.0,2060.0,106817301.0
4580.0,12.0,810.0,106817302.0
8419.0,9.0,1000.0,106817303.0
6489.0,6.0,750.0,106817304.0
9999.0,10.0,3000.0,106817305.0
11099.0,6.0,3000.4,106817306.0
12200.0,12.0,3000.0,106817307.0
5680.0,6.0,2430.0,106817308.0
11000.0,3.0,5000.0,106817309.0
6660.0,12.0,740.0,106817310.0
8835.0,6.0,5000.0,106817311.0
4725.0,6.0,600.0,106817312.0
5570.0,6.0,620.0,106817313.0
15350.0,12.0,1710.0,106817314.0
5500.0,4.0,0.0,106817315.0
10500.0,3.0,3000.0,106817316.0
12038.0,12.0,1400.0,106817317.0
8640.0,12.0,3000.0,106817318.0
3950.0,6.0,700.0,106817319.0
9128.0,12.0,0.0,106817320.0
11558.0,12.0,1290.0,106817321.0
9600.0,3.0,9600.0,106817322.0
25785.0,10.0,2865.0,106817323.0
21265.0,18.0,4000.0,106817324.0
10490.0,10.0,2000.0,106817325.0
15547.0,10.0,2000.0,106817326.0
22230.0,5.0,2470.0,106817327.0
5990.0,9.0,2000.0,106817328.0
27398.0,10.0,0.0,106817329.0
15380.0,9.0,2000.0,106817330.0
5440.0,6.0,960.0,106817331.0
8100.0,3.0,900.0,106817332.0
8420.0,6.0,1000.0,106817333.0
12029.0,12.0,1500.0,106817334.0
3357.0,6.0,373.0,106817335.0
42950.0,10.0,0.0,106817336.0
4900.0,3.0,1100.0,106817337.0
5169.0,6.0,160.0,106817338.0
8198.0,24.0,1000.0,106817339.0
7137.0,10.0,1000.0,106817340.0
25459.3,12.0,9000.0,106817341.0
4590.0,10.0,510.0,106817342.0
6950.0,5.0,0.0,106817343.0
11940.0,6.0,1500.0,106817344.0
21721.1,10.0,2420.0,106817345.0
19120.0,9.0,25000.0,106817346.0
33800.0,24.0,4000.0,106817347.0
4900.0,6.0,1900.0,106817348.0
19790.0,10.0,2200.0,106817349.0
24600.0,10.0,4000.0,106817350.0
24047.0,12.0,0.0,106817351.0
35955.0,10.0,3995.0,106817352.0
25570.0,9.0,0.0,106817353.0
10193.0,6.0,8000.0,106817354.0
4109.0,12.0,730.0,106817355.0
26000.0,12.0,10500.0,106817356.0
5930.0,7.0,660.0,106817357.0
11819.0,6.0,2000.0,106817358.0
5129.0,6.0,570.0,106817359.0
8442.0,5.0,938.0,106817360.0
10352.0,11.0,1160.0,106817361.0
5530.0,6.0,2000.0,106817362.0
9999.0,3.0,8000.0,106817363.0
19044.0,12.0,0.0,106817364.0
16990.0,12.0,3000.0,106817365.0
5650.0,12.0,0.0,106817366.0
19045.0,8.0,3400.0,106817367.0
9448.0,6.0,1050.0,106817368.0
7998.0,6.0,0.0,106817369.0
23370.0,12.0,2900.0,106817370.0
7000.0,6.0,3698.0,106817371.0
23400.0,12.0,2600.0,106817372.0
19960.0,12.0,4990.0,106817373.0
12902.0,6.0,3000.0,106817374.0
8499.0,5.0,1500.0,106817375.0
11990.0,6.0,4000.0,106817376.0
12300.0,6.0,2000.0,106817377.0
7516.0,10.0,1400.0,106817378.0
12600.0,10.0,1410.0,106817379.0
12000.0,9.0,3000.0,106817380.0
15704.0,12.0,0.0,106817381.0
6780.0,12.0,1200.0,106817382.0
4290.0,4.0,1000.0,106817383.0
84500.0,36.0,9500.0,106817384.0
13433.0,6.0,0.0,106817385.0
23290.0,12.0,3200.0,106817386.0
10799.0,8.0,0.0,106817387.0
40180.0,12.0,10100.0,106817388.0
34650.0,12.0,3850.0,106817389.0
9790.0,6.0,0.0,106817390.0
9000.0,12.0,1000.0,106817391.0
21850.0,10.0,6000.0,106817392.0
12868.0,6.0,6929.0,106817393.0
20237.0,6.0,25000.0,106817394.0
8999.0,9.0,0.0,106817395.0
4130.0,6.0,460.0,106817396.0
29000.0,10.0,15000.0,106817397.0
25538.0,7.0,5000.0,106817398.0
8400.0,8.0,2000.0,106817399.0
9648.0,6.0,5000.0,106817400.0
31015.0,12.0,5000.0,106817401.0
7885.0,6.0,1000.0,106817402.0
11600.0,6.0,1300.0,106817403.0
17800.0,10.0,2000.0,106817404.0
4994.0,6.0,10000.0,106817405.0
12000.0,6.0,4697.0,106817406.0
25000.0,12.0,3596.0,106817407.0
17039.91,12.0,2000.0,106817408.0
10000.0,10.0,10460.0,106817409.0
3450.0,6.0,0.0,106817410.0
23600.0,12.0,2697.0,106817411.0
9576.0,6.0,5000.0,106817412.0
8204.0,6.0,3516.0,106817413.0
6217.0,6.0,700.0,106817414.0
12699.0,6.0,5000.0,106817415.0
20200.0,12.0,1200.0,106817416.0
3970.0,6.0,3500.0,106817417.0
30990.0,6.0,8000.0,106817418.0
20700.0,24.0,2300.0,106817419.0
17270.0,12.0,2000.0,106817420.0
13170.0,6.0,3930.0,106817421.0
17430.0,5.0,5000.0,106817422.0
13312.0,11.0,1854.0,106817423.0
12000.0,8.0,0.0,106817424.0
61832.0,24.0,12000.0,106817425.0
16657.0,5.0,1677.0,106817426.0
11990.0,18.0,0.0,106817427.0
26555.0,12.0,3000.0,106817428.0
20440.0,12.0,2500.0,106817429.0
3599.0,6.0,1000.2,106817430.0
59009.0,24.0,6600.0,106817431.0
3760.0,3.0,1500.0,106817432.0
11697.1,10.0,1400.0,106817433.0
12500.0,12.0,2500.0,106817434.0
30000.0,12.0,11500.0,106817435.0
26034.0,6.0,3000.0,106817436.0
12350.0,5.0,650.0,106817437.0
8890.0,9.0,1570.0,106817438.0
17060.0,10.0,2000.0,106817439.0
5369.0,6.0,600.0,106817440.0
12959.0,6.0,6000.0,106817441.0
9652.0,5.0,10725.0,106817442.0
28900.0,6.0,5000.0,106817443.0
18720.0,12.0,6240.0,106817444.0
12213.0,6.0,2155.0,106817445.0
13386.0,18.0,2444.0,106817446.0
21990.0,12.0,0.0,106817447.0
11480.0,6.0,1300.0,106817448.0
32900.0,12.0,4000.0,106817449.0
5390.0,3.0,1500.0,106817450.0
16660.0,12.0,0.0,106817451.0
10550.0,12.0,1200.0,106817452.0
28900.0,10.0,3500.0,106817453.0
23945.0,12.0,2700.0,106817454.0
16020.0,8.0,3500.0,106817455.0
29471.0,12.0,3280.0,106817456.0
8078.0,9.0,0.0,106817457.0
23800.0,24.0,2700.0,106817458.0
8355.0,9.0,20000.0,106817459.0
23109.0,12.0,2568.0,106817460.0
7200.0,10.0,1000.0,106817461.0
6680.0,12.0,2000.0,106817462.0
9927.0,5.0,1103.0,106817463.0
7182.0,5.0,798.0,106817464.0
8735.0,10.0,971.0,106817465.0
38625.0,15.0,5000.0,106817466.0
14840.0,10.0,1650.0,106817467.0
30455.0,15.0,5375.0,106817468.0
5329.0,5.0,281.0,106817469.0
6282.0,12.0,1108.0,106817470.0
26355.0,12.0,0.0,106817471.0
13310.0,12.0,0.0,106817472.0
11300.0,12.0,3000.0,106817473.0
21000.0,5.0,2300.0,106817474.0
23251.0,12.0,2584.0,106817475.0
5840.0,10.0,650.0,106817476.0
19990.0,12.0,0.0,106817477.0
15319.0,12.0,1703.0,106817478.0
16480.0,12.0,4000.0,106817479.0
7677.0,6.0,1000.0,106817480.0
6983.0,4.0,776.0,106817481.0
20000.0,10.0,3600.0,106817482.0
31000.0,10.0,15140.0,106817483.0
26140.0,6.0,5000.0,106817484.0
16700.0,6.0,2000.0,106817485.0
14361.0,6.0,28800.0,106817486.0
18204.0,12.0,4551.0,106817487.0
17840.0,6.0,4000.0,106817488.0
7310.0,12.0,0.0,106817489.0
5800.0,6.0,1000.0,106817490.0
40084.0,12.0,4500.0,106817491.0
22000.0,10.0,5000.0,106817492.0
22945.0,10.0,3000.0,106817493.0
13006.0,6.0,1500.0,106817494.0
34422.0,6.0,14935.0,106817495.0
20000.0,8.0,2950.0,106817496.0
35640.0,24.0,9000.0,106817497.0
39590.0,12.0,4400.0,106817498.0
14990.0,6.0,4000.0,106817499.0
13800.0,10.0,2000.0,106817500.0
7760.0,6.0,1000.0,106817501.0
26990.0,9.0,3000.0,106817502.0
2000.0,3.0,500.0,106817503.0
16090.0,6.0,1800.0,106817504.0
52000.0,15.0,17000.0,106817505.0
19020.0,12.0,0.0,106817506.0
33800.0,6.0,5000.0,106817507.0
13992.0,18.0,0.0,106817508.0
30990.0,12.0,4000.0,106817509.0
14700.0,10.0,2500.0,106817510.0
29000.0,24.0,3700.0,106817511.0
4575.0,6.0,100.0,106817512.0
6599.0,6.0,7000.0,106817513.0
7380.0,12.0,1000.0,106817514.0
11990.0,12.0,2000.0,106817515.0
27900.0,12.0,3100.0,106817516.0
14107.0,12.0,6000.0,106817517.0
15468.0,6.0,2000.0,106817518.0
12780.0,18.0,1420.0,106817519.0
9200.0,10.0,4000.0,106817520.0
6400.0,5.0,800.0,106817521.0
6599.0,12.0,0.0,106817522.0
5335.0,6.0,2615.0,106817523.0
28417.0,10.0,3158.0,106817524.0
28820.0,12.0,3300.0,106817525.0
12511.0,6.0,1869.0,106817526.0
21690.0,10.0,2500.95,106817527.0
20680.0,10.0,2482.0,106817528.0
6460.0,6.0,3000.0,106817529.0
22264.0,12.0,11000.0,106817530.0
7590.0,6.0,1400.0,106817531.0
18999.0,8.0,6000.0,106817532.0
21000.0,10.0,2500.0,106817533.0
28890.0,12.0,3210.0,106817534.0
5517.0,9.0,613.0,106817535.0
15875.0,9.0,1800.0,106817536.0
4999.0,6.0,1000.0,106817537.0
9858.0,12.0,2000.0,106817538.0
45000.0,12.0,12000.0,106817539.0
28350.0,9.0,3150.0,106817540.0
3046.0,12.0,880.2,106817541.0
14391.0,10.0,1599.0,106817542.0
21810.0,12.0,2500.0,106817543.0
13490.0,9.0,1500.0,106817544.0
5176.8,5.0,575.2,106817545.0
11600.0,16.0,3000.0,106817546.0
7400.0,11.0,1015.0,106817547.0
14950.0,6.0,14000.0,106817548.0
28930.0,24.0,0.0,106817549.0
5798.0,6.0,0.0,106817550.0
23517.0,10.0,2613.0,106817551.0
8010.0,6.0,890.0,106817552.0
7874.0,12.0,1000.0,106817553.0
31294.0,12.0,1800.0,106817554.0
21861.0,12.0,2429.0,106817555.0
16425.0,12.0,0.0,106817556.0
9427.0,6.0,4363.0,106817557.0
5920.0,4.0,1730.0,106817558.0
14800.0,6.0,2000.0,106817559.0
3735.0,6.0,1500.0,106817560.0
19797.1,12.0,1500.0,106817561.0
7385.0,12.0,2000.22,106817562.0
6295.0,12.0,730.0,106817563.0
22290.0,12.0,2500.0,106817564.0
6848.0,4.0,1100.0,106817565.0
20129.0,10.0,2237.0,106817566.0
15480.0,12.0,1720.0,106817567.0
16999.0,6.0,2000.0,106817568.0
6935.0,5.0,1000.0,106817569.0
8770.0,6.0,1196.0,106817570.0
33120.0,7.0,3680.0,106817571.0
30011.0,10.0,3335.0,106817572.0
11590.0,12.0,4000.0,106817573.0
40534.0,10.0,4504.0,106817574.0
9241.0,6.0,5000.0,106817575.0
19145.0,6.0,10000.0,106817576.0
20000.0,6.0,10950.0,106817577.0
10750.0,12.0,1350.0,106817578.0
15367.0,10.0,0.0,106817579.0
12509.9,6.0,1400.0,106817580.0
30520.0,10.0,3800.0,106817581.0
3750.0,6.0,2000.0,106817582.0
12800.0,6.0,3000.0,106817583.0
33900.0,12.0,4040.0,106817584.0
3000.0,6.0,399.0,106817585.0
20475.0,6.0,2500.0,106817586.0
19772.0,15.0,3489.0,106817587.0
10920.0,4.0,0.0,106817588.0
8550.0,6.0,2000.0,106817589.0
9880.0,10.0,1100.0,106817590.0
18445.0,10.0,2050.0,106817591.0
21646.0,8.0,2500.0,106817592.0
9924.0,10.0,1200.0,106817593.0
6048.0,8.0,672.0,106817594.0
6865.0,12.0,1720.0,106817595.0
53499.0,12.0,6000.0,106817596.0
12000.0,18.0,2990.0,106817597.0
19089.0,12.0,2200.0,106817598.0
7478.0,12.0,0.0,106817599.0
6726.1,6.0,6000.0,106817600.0
7473.0,12.0,1400.0,106817601.0
15910.0,12.0,1800.0,106817602.0
24300.0,12.0,3000.0,106817603.0
13060.0,6.0,1500.0,106817604.0
14990.0,12.0,2000.0,106817605.0
5220.0,12.0,930.0,106817606.0
15400.0,18.0,2000.0,106817607.0
3000.0,6.0,5499.0,106817608.0
35035.2,9.0,0.0,106817609.0
4934.0,6.0,1000.0,106817610.0
11900.0,6.0,1400.0,106817611.0
6081.0,6.0,509.0,106817612.0
8935.0,6.0,0.0,106817613.0
6540.0,4.0,1000.0,106817614.0
17450.0,9.0,2000.0,106817615.0
33000.0,10.0,8000.0,106817616.0
8669.0,9.0,0.0,106817617.0
18049.0,5.0,10000.0,106817618.0
39000.0,12.0,4500.0,106817619.0
8912.0,12.0,2228.0,106817620.0
26999.0,10.0,6000.0,106817621.0
34199.0,24.0,0.0,106817622.0
7999.0,6.0,889.0,106817623.0
13000.0,6.0,12600.0,106817624.0
8997.0,8.0,3000.0,106817625.0
12500.0,6.0,5000.0,106817626.0
9000.0,12.0,1000.0,106817627.0
11488.0,6.0,1300.0,106817628.0
27670.0,12.0,20000.0,106817629.0
16760.0,12.0,12000.0,106817630.0
16880.0,12.0,0.0,106817631.0
18000.0,5.0,15000.0,106817632.0
10990.0,18.0,5000.0,106817633.0
6590.0,6.0,1000.0,106817634.0
11385.0,6.0,1265.0,106817635.0
9000.0,6.0,1000.0,106817636.0
24112.0,6.0,9288.0,106817637.0
5050.0,12.0,0.0,106817638.0
3834.0,6.0,426.0,106817639.0
4250.0,10.0,500.0,106817640.0
12510.0,24.0,0.0,106817641.0
3490.0,3.0,8000.0,106817642.0
4990.0,6.0,2210.0,106817643.0
9240.0,9.0,1650.0,106817644.0
6039.0,6.0,0.0,106817645.0
10520.0,10.0,1200.0,106817646.0
19567.0,10.0,2923.0,106817647.0
6990.0,3.0,1000.0,106817648.0
12390.0,12.0,4000.0,106817649.0
33030.0,12.0,3670.0,106817650.0
13776.0,12.0,2000.0,106817651.0
17200.0,12.0,1000.0,106817652.0
20600.0,12.0,2200.0,106817653.0
2070.0,6.0,0.0,106817654.0
39500.0,10.0,0.0,106817655.0
5990.0,12.0,1600.0,106817656.0
3400.0,6.0,3000.0,106817657.0
15784.0,12.0,1800.0,106817658.0
7690.0,6.0,1000.0,106817659.0
22240.0,12.0,3000.0,106817660.0
12690.0,6.0,1410.0,106817661.0
9000.0,12.0,2000.0,106817662.0
7589.0,10.0,1000.0,106817663.0
12012.0,5.0,633.0,106817664.0
18360.0,12.0,2040.0,106817665.0
4212.0,5.0,468.0,106817666.0
19790.0,12.0,2200.0,106817667.0
10580.0,10.0,6000.0,106817668.0
13326.0,12.0,1500.0,106817669.0
10000.0,12.0,3000.0,106817670.0
13040.0,6.0,1450.0,106817671.0
2990.0,3.0,1000.0,106817672.0
25713.0,12.0,2857.0,106817673.0
8858.8,10.0,1563.0,106817674.0
16114.0,18.0,0.0,106817675.0
17580.0,12.0,2000.0,106817676.0
4595.0,6.0,905.0,106817677.0
2870.0,6.0,320.0,106817678.0
5570.0,12.0,619.0,106817679.0
9876.0,10.0,0.0,106817680.0
25301.0,10.0,3000.0,106817681.0
10000.0,12.0,0.0,106817682.0
28983.0,24.0,5000.0,106817683.0
3717.0,5.0,413.0,106817684.0
4000.0,3.0,1000.0,106817685.0
2435.0,6.0,500.0,106817686.0
4500.0,6.0,520.0,106817687.0
19930.0,6.0,2250.0,106817688.0
4548.0,3.0,3000.0,106817689.0
11296.0,10.0,1256.0,106817690.0
14480.0,12.0,0.0,106817691.0
13520.0,10.0,1600.0,106817692.0
4462.0,10.0,788.0,106817693.0
6340.0,12.0,1500.0,106817694.0
7289.0,6.0,1000.0,106817695.0
7410.0,6.0,830.0,106817696.0
6820.0,12.0,760.0,106817697.0
28090.0,12.0,0.0,106817698.0
9000.0,6.0,0.0,106817699.0
13770.0,12.0,1530.0,106817700.0
8900.0,12.0,1000.0,106817701.0
10550.0,12.0,2000.0,106817702.0
28950.0,12.0,0.0,106817703.0
8880.0,6.0,1500.0,106817704.0
19924.0,12.0,2442.0,106817705.0
7920.0,6.0,880.0,106817706.0
8994.0,10.0,1100.0,106817707.0
17875.0,10.0,0.0,106817708.0
28800.0,12.0,3200.0,106817709.0
14400.0,12.0,1600.0,106817710.0
4089.0,10.0,0.0,106817711.0
6300.0,7.0,0.0,106817712.0
7680.0,6.0,1000.0,106817713.0
18413.0,12.0,2050.0,106817714.0
15840.0,10.0,1800.0,106817715.0
4310.0,12.0,1590.0,106817716.0
10950.0,4.0,8000.0,106817717.0
5751.0,6.0,639.0,106817718.0
14625.0,12.0,1625.0,106817719.0
9700.0,10.0,1500.0,106817720.0
10200.0,12.0,0.0,106817721.0
12000.0,10.0,3000.0,106817722.0
10448.0,6.0,0.0,106817723.0
7170.0,8.0,1000.0,106817724.0
22920.0,12.0,3000.0,106817725.0
5661.0,6.0,630.0,106817726.0
18711.05,6.0,2100.0,106817727.0
7317.0,10.0,813.0,106817728.0
15900.0,12.0,1000.0,106817729.0
8000.0,3.0,6000.0,106817730.0
11576.0,12.0,3000.0,106817731.0
28775.0,12.0,3250.0,106817732.0
8100.0,12.0,6000.0,106817733.0
3340.0,6.0,400.0,106817734.0
10580.0,9.0,0.0,106817735.0
6000.0,6.0,0.0,106817736.0
18022.0,10.0,2010.0,106817737.0
6280.0,6.0,700.0,106817738.0
19570.0,18.0,2200.0,106817739.0
9430.38,10.0,1047.82,106817740.0
15470.0,10.0,2000.0,106817741.0
10890.0,5.0,0.0,106817742.0
17615.0,12.0,0.0,106817743.0
5607.0,12.0,623.0,106817744.0
2440.0,6.0,450.0,106817745.0
13450.0,12.0,2000.0,106817746.0
12290.0,9.0,3000.0,106817747.0
3000.0,6.0,890.0,106817748.0
7990.0,6.0,2000.0,106817749.0
16000.0,16.0,3600.0,106817750.0
3990.0,6.0,0.0,106817751.0
6230.0,10.0,700.83,106817752.0
3942.0,5.0,438.0,106817753.0
13670.0,12.0,1550.0,106817754.0
10799.0,6.0,0.0,106817755.0
19608.0,12.0,5000.0,106817756.0
27000.0,12.0,5000.0,106817757.0
4700.0,6.0,550.0,106817758.0
2689.0,6.0,0.0,106817759.0
5051.0,6.0,0.0,106817760.0
18690.0,10.0,4000.0,106817761.0
9116.0,10.0,1050.0,106817762.0
8790.0,6.0,1000.0,106817763.0
16407.0,12.0,1823.0,106817764.0
4040.0,6.0,450.0,106817765.0
4500.0,12.0,1000.0,106817766.0
6142.0,6.0,1000.0,106817767.0
18880.0,12.0,3400.0,106817768.0
10500.0,10.0,1300.0,106817769.0
9000.0,12.0,9000.0,106817770.0
21209.0,12.0,2357.0,106817771.0
4781.0,5.0,532.0,106817772.0
10998.0,6.0,2200.0,106817773.0
15099.0,6.0,12000.0,106817774.0
27166.0,12.0,5074.0,106817775.0
12389.0,12.0,2000.0,106817776.0
4700.0,6.0,4000.0,106817777.0
3000.0,3.0,1560.0,106817778.0
9900.0,6.0,5000.0,106817779.0
18198.0,15.0,3212.0,106817780.0
8297.0,6.0,0.0,106817781.0
4182.0,6.0,738.0,106817782.0
17890.0,10.0,0.0,106817783.0
6127.0,6.0,13000.0,106817784.0
5942.0,12.0,1048.0,106817785.0
21673.0,12.0,2450.0,106817786.0
16900.0,12.0,2500.0,106817787.0
13495.0,12.0,1500.0,106817788.0
4850.0,6.0,1000.0,106817789.0
9650.0,6.0,9000.0,106817790.0
7110.0,3.0,7000.0,106817791.0
6980.0,10.0,0.0,106817792.0
17752.0,12.0,2000.0,106817793.0
4970.0,12.0,0.0,106817794.0
39160.0,12.0,5340.0,106817795.0
16530.0,12.0,11020.0,106817796.0
6530.0,9.0,0.0,106817797.0
4930.0,8.0,550.0,106817798.0
11115.0,10.0,1235.0,106817799.0
4059.0,5.0,451.0,106817800.0
4490.0,10.0,500.0,106817801.0
20000.0,6.0,5245.0,106817802.0
14550.0,12.0,450.0,106817803.0
14000.0,12.0,0.0,106817804.0
5970.0,12.0,1500.0,106817805.0
6080.0,5.0,1000.0,106817806.0
17250.0,12.0,0.0,106817807.0
4270.0,12.0,480.0,106817808.0
16590.0,10.0,2000.0,106817809.0
6741.0,6.0,749.0,106817810.0
5285.0,6.0,600.0,106817811.0
4720.0,8.0,1000.0,106817812.0
11650.0,10.0,1300.0,106817813.0
9371.0,6.0,1050.0,106817814.0
2241.0,5.0,249.0,106817815.0
4077.0,6.0,1000.0,106817816.0
12350.0,10.0,1500.0,106817817.0
28580.0,12.0,0.0,106817818.0
14280.0,6.0,2000.0,106817819.0
8610.0,12.0,0.0,106817820.0
5400.0,12.0,0.0,106817821.0
7399.0,6.0,830.0,106817822.0
10419.0,8.0,5000.0,106817823.0
6210.0,4.0,1000.0,106817824.0
5296.0,12.0,600.0,106817825.0
16180.0,6.0,2000.0,106817826.0
10149.0,10.0,1130.0,106817827.0
38000.0,24.0,5000.0,106817828.0
11651.0,10.0,1300.0,106817829.0
10280.0,7.0,1150.0,106817830.0
17700.0,12.0,2000.0,106817831.0
22490.0,5.0,17000.0,106817832.0
9000.0,10.0,1080.0,106817833.0
4064.0,6.0,2000.0,106817834.0
9367.0,10.0,1041.0,106817835.0
11550.0,6.0,0.0,106817836.0
17400.0,12.0,1000.0,106817837.0
3000.0,7.0,500.0,106817838.0
22650.0,12.0,3250.0,106817839.0
11039.0,18.0,342.0,106817840.0
17999.0,12.0,0.0,106817841.0
2248.0,6.0,250.0,106817842.0
4680.0,12.0,520.0,106817843.0
3861.0,5.0,429.0,106817844.0
5155.0,6.0,580.0,106817845.0
16990.0,12.0,0.0,106817846.0
8880.0,5.0,2200.0,106817847.0
5535.0,3.0,615.0,106817848.0
15390.0,6.0,1710.0,106817849.0
8900.0,9.0,0.0,106817850.0
9998.0,12.0,6000.0,106817851.0
5650.0,7.0,500.0,106817852.0
2135.14,5.0,3159.86,106817853.0
13880.0,6.0,1600.0,106817854.0
10740.0,10.0,1200.0,106817855.0
12240.0,6.0,3060.0,106817856.0
2540.0,6.0,1000.0,106817857.0
4330.0,6.0,1500.0,106817858.0
22800.0,10.0,0.0,106817859.0
9140.0,6.0,2000.0,106817860.0
9100.0,6.0,1100.0,106817861.0
4175.0,10.0,0.0,106817862.0
8225.0,12.0,1000.0,106817863.0
6100.0,3.0,3000.0,106817864.0
2400.0,3.0,0.0,106817865.0
25081.98,9.0,2800.0,106817866.0
4372.2,6.0,485.8,106817867.0
17930.0,6.0,3000.0,106817868.0
5465.26,3.0,3749.74,106817869.0
5860.0,6.0,3000.0,106817870.0
4300.0,3.0,1000.0,106817871.0
5796.0,10.0,644.0,106817872.0
2160.0,3.0,4000.0,106817873.0
10890.0,10.0,2000.0,106817874.0
3000.0,6.0,3300.0,106817875.0
14170.0,6.0,6000.0,106817876.0
5700.0,6.0,635.0,106817877.0
6999.0,12.0,2100.0,106817878.0
8290.0,6.0,2000.0,106817879.0
3000.0,3.0,690.95,106817880.0
6219.0,5.0,691.0,106817881.0
2490.92,4.0,0.0,106817882.0
6600.0,6.0,800.0,106817883.0
13200.0,6.0,4000.0,106817884.0
5720.0,6.0,5000.0,106817885.0
25000.0,3.0,5504.0,106817886.0
27000.0,12.0,3400.0,106817887.0
4500.0,3.0,3502.0,106817888.0
3099.0,10.0,0.0,106817889.0
14900.0,10.0,2100.0,106817890.0
17200.0,10.0,2000.0,106817891.0
