age,gdr,ch_t,deps,sc_wk_fl,sc_pns,p_inc,agr,target,loan_num_closed,loan_num_total
55.0,1.0,2.0,0.0,2.0,1.0,15000.0,74824118.0,0.0,0.0,1
61.0,0.0,0.0,0.0,1.0,2.0,8000.0,67419243.0,0.0,0.0,1
30.0,1.0,2.0,2.0,2.0,1.0,10000.0,75289907.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,19000.0,74275615.0,0.0,0.0,1
58.0,1.0,0.0,0.0,1.0,2.0,12000.0,67437478.0,0.0,1.0,1
46.0,1.0,0.0,0.0,2.0,1.0,8500.0,67331827.0,0.0,1.0,1
44.0,1.0,3.0,2.0,2.0,1.0,6000.0,75004986.0,0.0,0.0,1
59.0,1.0,0.0,0.0,2.0,1.0,30000.0,67221680.0,0.0,0.0,1
51.0,0.0,0.0,0.0,2.0,1.0,25000.0,75034668.0,0.0,1.0,1
44.0,1.0,2.0,0.0,2.0,1.0,15000.0,67309163.0,0.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,15000.0,75209601.0,0.0,0.0,1
34.0,0.0,1.0,1.0,2.0,1.0,13000.0,74993081.0,0.0,1.0,1
56.0,1.0,2.0,0.0,2.0,2.0,16000.0,67433906.0,0.0,0.0,1
36.0,1.0,2.0,2.0,2.0,1.0,15000.0,67233230.0,0.0,1.0,1
62.0,1.0,0.0,0.0,1.0,2.0,5100.0,74030880.0,0.0,0.0,1
53.0,1.0,1.0,1.0,2.0,1.0,15000.0,67415566.0,0.0,0.0,1
57.0,1.0,1.0,0.0,1.0,2.0,7000.0,74168980.0,0.0,1.0,1
24.0,0.0,1.0,1.0,2.0,1.0,17000.0,75278008.0,0.0,0.0,1
23.0,1.0,1.0,1.0,2.0,1.0,8000.0,75283272.0,0.0,0.0,1
41.0,1.0,2.0,1.0,2.0,1.0,9800.0,75201858.0,0.0,1.0,1
51.0,1.0,0.0,0.0,1.0,2.0,5000.0,73847704.0,0.0,0.0,1
28.0,1.0,1.0,1.0,2.0,1.0,18000.0,75028411.0,0.0,1.0,1
29.0,1.0,2.0,2.0,2.0,1.0,10000.0,74553007.0,0.0,1.0,1
53.0,0.0,3.0,1.0,2.0,1.0,13000.0,74957443.0,0.0,1.0,1
42.0,0.0,1.0,1.0,2.0,1.0,13000.0,67224293.0,0.0,1.0,1
44.0,0.0,1.0,1.0,2.0,1.0,17000.0,67542005.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,15000.0,74466434.0,0.0,0.0,1
54.0,1.0,1.0,0.0,2.0,2.0,56000.0,67536335.0,0.0,1.0,1
30.0,0.0,0.0,0.0,2.0,1.0,23000.0,74836291.0,1.0,1.0,1
47.0,1.0,0.0,0.0,2.0,1.0,10000.0,67215693.0,0.0,1.0,1
25.0,0.0,0.0,0.0,2.0,1.0,30000.0,74550814.0,0.0,1.0,1
32.0,1.0,0.0,0.0,2.0,1.0,19000.0,74482107.0,1.0,0.0,1
49.0,1.0,1.0,0.0,2.0,1.0,14000.0,74527085.0,0.0,1.0,1
33.0,1.0,1.0,1.0,2.0,1.0,10000.0,74561729.0,0.0,1.0,1
46.0,0.0,2.0,0.0,2.0,1.0,20000.0,75075397.0,0.0,0.0,1
53.0,1.0,3.0,0.0,2.0,1.0,7000.0,74188593.0,0.0,1.0,1
29.0,0.0,0.0,0.0,2.0,1.0,30000.0,74533430.0,0.0,1.0,1
56.0,1.0,0.0,0.0,1.0,2.0,3700.0,74469283.0,0.0,1.0,1
37.0,0.0,2.0,2.0,2.0,1.0,15000.0,74841142.0,0.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,16000.0,67231597.0,1.0,1.0,1
52.0,1.0,2.0,0.0,2.0,1.0,10000.0,75279742.0,0.0,0.0,1
36.0,1.0,2.0,2.0,2.0,1.0,8000.0,74647016.0,1.0,1.0,1
43.0,1.0,2.0,1.0,2.0,1.0,16000.0,74828838.0,0.0,0.0,1
56.0,0.0,0.0,0.0,2.0,2.0,13000.0,72276655.0,0.0,1.0,1
61.0,1.0,0.0,0.0,1.0,2.0,7000.0,74022504.0,0.0,1.0,1
54.0,1.0,2.0,0.0,2.0,1.0,7500.0,74961308.0,0.0,1.0,1
63.0,0.0,0.0,0.0,1.0,2.0,7000.0,72288303.0,0.0,0.0,1
50.0,1.0,1.0,1.0,2.0,1.0,6000.0,74543967.0,0.0,1.0,1
58.0,0.0,2.0,0.0,1.0,2.0,15500.0,75287450.0,0.0,0.0,1
26.0,1.0,0.0,0.0,2.0,1.0,7000.0,74181665.0,0.0,1.0,1
27.0,0.0,0.0,0.0,2.0,1.0,20000.0,67429254.0,0.0,0.0,1
59.0,0.0,1.0,0.0,1.0,2.0,10500.0,74986298.0,0.0,1.0,1
57.0,0.0,1.0,0.0,2.0,1.0,35000.0,75067935.0,0.0,0.0,1
48.0,1.0,3.0,0.0,2.0,1.0,10000.0,67315947.0,0.0,1.0,1
58.0,0.0,2.0,0.0,1.0,2.0,8000.0,74529736.0,0.0,1.0,1
46.0,1.0,2.0,0.0,2.0,1.0,7000.0,74178715.0,0.0,1.0,1
38.0,1.0,3.0,3.0,2.0,1.0,11000.0,74558244.0,0.0,1.0,1
28.0,1.0,3.0,3.0,2.0,1.0,8000.0,67218857.0,0.0,0.0,1
44.0,1.0,1.0,0.0,2.0,1.0,12000.0,67446147.0,0.0,0.0,1
56.0,1.0,2.0,0.0,1.0,2.0,9000.0,73841670.0,0.0,0.0,1
30.0,0.0,1.0,1.0,2.0,1.0,8000.0,75280767.0,0.0,1.0,1
35.0,0.0,0.0,0.0,2.0,1.0,8000.0,75273363.0,0.0,0.0,1
41.0,0.0,1.0,1.0,2.0,1.0,9500.0,74488283.0,0.0,0.0,1
38.0,1.0,2.0,2.0,2.0,1.0,21000.0,75004989.0,0.0,1.0,1
51.0,1.0,0.0,0.0,2.0,1.0,5000.0,74647176.0,0.0,1.0,1
44.0,1.0,2.0,0.0,2.0,1.0,4500.0,74527045.0,0.0,2.0,2
39.0,1.0,3.0,1.0,1.0,2.0,9000.0,75281601.0,0.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,4700.0,74009711.0,0.0,0.0,1
24.0,1.0,0.0,0.0,2.0,1.0,10000.0,73842160.0,1.0,0.0,1
40.0,0.0,2.0,1.0,2.0,1.0,10000.0,74555687.0,0.0,1.0,1
46.0,0.0,2.0,1.0,2.0,1.0,20000.0,72268328.0,0.0,0.0,1
41.0,1.0,2.0,1.0,2.0,1.0,13000.0,74642689.0,0.0,1.0,1
34.0,0.0,2.0,2.0,2.0,1.0,10000.0,73845798.0,0.0,0.0,1
62.0,1.0,0.0,0.0,1.0,2.0,7000.0,74031589.0,0.0,1.0,1
42.0,1.0,1.0,0.0,2.0,1.0,7000.0,74029277.0,1.0,0.0,1
50.0,1.0,3.0,1.0,2.0,1.0,9000.0,67431217.0,0.0,1.0,1
45.0,1.0,1.0,0.0,2.0,1.0,17000.0,67219099.0,0.0,1.0,1
30.0,1.0,2.0,2.0,2.0,1.0,15000.0,67423949.0,0.0,0.0,1
62.0,0.0,3.0,0.0,1.0,2.0,6000.0,75015027.0,0.0,1.0,1
52.0,1.0,0.0,0.0,2.0,2.0,25000.0,74960799.0,1.0,1.0,1
35.0,1.0,1.0,1.0,2.0,1.0,9500.0,67425686.0,0.0,0.0,1
44.0,1.0,2.0,2.0,2.0,1.0,10000.0,67233128.0,1.0,0.0,1
59.0,0.0,3.0,0.0,2.0,1.0,10000.0,74949668.0,0.0,1.0,1
43.0,0.0,0.0,0.0,2.0,1.0,10000.0,74639826.0,0.0,1.0,1
27.0,1.0,1.0,1.0,2.0,1.0,10000.0,74662886.0,0.0,0.0,1
31.0,1.0,0.0,0.0,2.0,1.0,20000.0,74464739.0,0.0,1.0,1
46.0,1.0,0.0,0.0,2.0,1.0,6000.0,74173451.0,0.0,1.0,1
56.0,1.0,2.0,0.0,2.0,2.0,25000.0,75289165.0,0.0,0.0,1
54.0,1.0,2.0,0.0,2.0,1.0,10000.0,67426941.0,0.0,1.0,1
56.0,1.0,0.0,0.0,1.0,2.0,8000.0,74991053.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,10000.0,67227343.0,0.0,0.0,1
40.0,1.0,0.0,0.0,2.0,1.0,15000.0,74459517.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,28000.0,73838698.0,0.0,0.0,1
48.0,1.0,0.0,0.0,2.0,1.0,15000.0,67334918.0,0.0,1.0,1
48.0,1.0,2.0,1.0,2.0,1.0,25000.0,74653311.0,0.0,0.0,1
30.0,1.0,1.0,1.0,2.0,1.0,5000.0,74515479.0,0.0,1.0,1
57.0,1.0,2.0,0.0,2.0,2.0,10000.0,67428823.0,0.0,1.0,1
56.0,0.0,2.0,1.0,2.0,1.0,6000.0,74035104.0,1.0,0.0,1
31.0,1.0,0.0,0.0,2.0,1.0,20000.0,75202464.0,0.0,0.0,1
48.0,1.0,3.0,2.0,2.0,1.0,18000.0,67310319.0,0.0,0.0,1
24.0,0.0,0.0,0.0,2.0,1.0,10000.0,74471680.0,0.0,1.0,1
59.0,1.0,3.0,0.0,1.0,2.0,4800.0,74484018.0,0.0,1.0,1
30.0,1.0,2.0,2.0,2.0,1.0,6000.0,74011091.0,0.0,0.0,1
22.0,1.0,1.0,1.0,2.0,1.0,5500.0,74009947.0,0.0,0.0,1
45.0,0.0,2.0,2.0,2.0,1.0,15000.0,74464710.0,0.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,15000.0,67312806.0,0.0,0.0,1
58.0,1.0,0.0,0.0,1.0,2.0,20000.0,73833254.0,1.0,0.0,1
26.0,0.0,1.0,1.0,2.0,1.0,13500.0,75027929.0,0.0,1.0,1
26.0,1.0,2.0,2.0,2.0,1.0,14000.0,74557144.0,0.0,1.0,1
48.0,1.0,1.0,0.0,2.0,1.0,18000.0,67223188.0,1.0,1.0,1
30.0,0.0,0.0,0.0,2.0,1.0,35000.0,75201032.0,1.0,1.0,1
47.0,1.0,0.0,0.0,2.0,1.0,17000.0,75020379.0,1.0,0.0,1
35.0,0.0,1.0,1.0,2.0,1.0,30000.0,74274374.0,0.0,0.0,1
31.0,0.0,1.0,1.0,2.0,1.0,25000.0,67535725.0,0.0,0.0,1
54.0,0.0,2.0,0.0,2.0,1.0,15000.0,67330882.0,0.0,0.0,1
59.0,1.0,2.0,0.0,1.0,2.0,8000.0,73848061.0,0.0,0.0,1
56.0,1.0,2.0,0.0,2.0,2.0,9000.0,67321427.0,0.0,0.0,1
23.0,0.0,0.0,0.0,2.0,1.0,10000.0,67333422.0,0.0,0.0,1
38.0,0.0,3.0,3.0,2.0,1.0,18000.0,74658218.0,0.0,1.0,1
57.0,1.0,2.0,0.0,1.0,2.0,8000.0,67326665.0,0.0,0.0,1
61.0,0.0,0.0,0.0,1.0,2.0,7500.0,67428010.0,1.0,0.0,1
48.0,1.0,0.0,0.0,1.0,2.0,13000.0,75013804.0,0.0,1.0,1
27.0,1.0,0.0,0.0,2.0,1.0,7000.0,74010571.0,0.0,0.0,1
56.0,1.0,3.0,0.0,1.0,2.0,10000.0,73842596.0,0.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,10000.0,67412576.0,1.0,1.0,1
42.0,0.0,0.0,1.0,2.0,1.0,15000.0,67418145.0,0.0,0.0,1
23.0,1.0,0.0,0.0,2.0,1.0,20000.0,67423676.0,1.0,0.0,1
42.0,1.0,1.0,1.0,2.0,1.0,5300.0,74031333.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,20000.0,74276959.0,0.0,0.0,1
54.0,1.0,0.0,0.0,2.0,1.0,10000.0,74484969.0,0.0,1.0,1
60.0,1.0,2.0,0.0,1.0,2.0,6400.0,67549589.0,0.0,0.0,1
57.0,1.0,2.0,0.0,1.0,2.0,14000.0,75214042.0,0.0,0.0,1
40.0,0.0,2.0,2.0,1.0,2.0,6500.0,74022746.0,0.0,0.0,1
50.0,1.0,0.0,0.0,2.0,1.0,13000.0,74998113.0,0.0,0.0,2
43.0,0.0,1.0,0.0,2.0,1.0,25000.0,74838027.0,1.0,0.0,1
36.0,1.0,2.0,2.0,2.0,1.0,12000.0,74648299.0,0.0,0.0,1
55.0,1.0,2.0,0.0,2.0,2.0,12000.0,67330378.0,1.0,1.0,1
30.0,0.0,1.0,1.0,2.0,1.0,8000.0,73851547.0,0.0,0.0,1
27.0,0.0,1.0,1.0,2.0,1.0,30000.0,75032321.0,0.0,0.0,1
36.0,1.0,2.0,2.0,2.0,1.0,6500.0,74178677.0,0.0,1.0,1
32.0,0.0,1.0,1.0,2.0,1.0,25000.0,67273246.0,0.0,0.0,1
39.0,1.0,3.0,2.0,2.0,1.0,5000.0,74527156.0,0.0,1.0,1
26.0,1.0,1.0,0.0,2.0,1.0,70000.0,72278139.0,0.0,0.0,1
55.0,1.0,2.0,0.0,1.0,2.0,6000.0,74651699.0,0.0,1.0,1
47.0,1.0,2.0,0.0,2.0,1.0,9000.0,74951445.0,1.0,1.0,1
41.0,0.0,3.0,3.0,2.0,1.0,8000.0,74539748.0,0.0,1.0,1
29.0,1.0,2.0,2.0,2.0,1.0,20000.0,74842787.0,1.0,0.0,1
37.0,1.0,2.0,2.0,2.0,1.0,8000.0,67315211.0,0.0,0.0,1
47.0,0.0,0.0,0.0,2.0,1.0,30000.0,74845418.0,1.0,1.0,1
39.0,1.0,2.0,2.0,2.0,1.0,8000.0,67277071.0,0.0,1.0,1
60.0,1.0,2.0,0.0,1.0,2.0,5088.0,74250658.0,0.0,1.0,1
36.0,0.0,1.0,2.0,2.0,1.0,32000.0,74839420.0,0.0,0.0,1
55.0,1.0,0.0,0.0,2.0,1.0,18000.0,67445583.0,0.0,0.0,1
44.0,0.0,1.0,0.0,2.0,1.0,7000.0,73826454.0,0.0,0.0,1
27.0,1.0,1.0,1.0,2.0,1.0,30000.0,74009904.0,0.0,1.0,1
57.0,0.0,2.0,0.0,2.0,2.0,30000.0,73845175.0,0.0,0.0,1
26.0,1.0,1.0,1.0,2.0,1.0,15000.0,74824772.0,1.0,1.0,1
48.0,0.0,1.0,1.0,2.0,1.0,8000.0,74983546.0,0.0,1.0,1
42.0,1.0,2.0,1.0,2.0,1.0,9000.0,73843428.0,1.0,1.0,1
28.0,0.0,1.0,1.0,2.0,1.0,15000.0,74992939.0,0.0,1.0,1
28.0,1.0,1.0,1.0,2.0,1.0,5000.0,74032939.0,0.0,1.0,1
61.0,1.0,2.0,0.0,1.0,2.0,5100.0,73848128.0,0.0,0.0,2
30.0,1.0,1.0,1.0,2.0,1.0,8000.0,75017949.0,0.0,1.0,1
57.0,1.0,0.0,0.0,1.0,2.0,7000.0,74171377.0,0.0,1.0,1
38.0,1.0,2.0,0.0,2.0,1.0,12000.0,72263847.0,0.0,0.0,1
45.0,0.0,1.0,0.0,2.0,1.0,20000.0,74475203.0,1.0,1.0,1
47.0,0.0,2.0,2.0,2.0,1.0,20000.0,75000577.0,0.0,1.0,1
36.0,0.0,1.0,1.0,2.0,1.0,40000.0,75001139.0,0.0,1.0,1
31.0,1.0,1.0,1.0,2.0,1.0,12000.0,74638377.0,0.0,1.0,1
39.0,0.0,0.0,0.0,2.0,1.0,15000.0,72285844.0,0.0,0.0,1
25.0,1.0,1.0,1.0,2.0,1.0,10000.0,67212495.0,0.0,1.0,1
49.0,1.0,0.0,0.0,2.0,1.0,7000.0,75288976.0,0.0,0.0,1
49.0,1.0,0.0,0.0,2.0,1.0,8000.0,74645347.0,0.0,0.0,1
28.0,0.0,1.0,1.0,2.0,1.0,10000.0,75289030.0,0.0,1.0,1
34.0,1.0,2.0,2.0,2.0,1.0,8500.0,73835698.0,0.0,0.0,1
31.0,0.0,0.0,0.0,2.0,1.0,14000.0,74961266.0,0.0,1.0,1
34.0,0.0,2.0,2.0,2.0,1.0,15000.0,74824486.0,0.0,0.0,1
48.0,1.0,3.0,0.0,2.0,1.0,12000.0,74639433.0,0.0,0.0,1
52.0,1.0,1.0,0.0,2.0,1.0,13000.0,67222424.0,0.0,1.0,1
33.0,1.0,1.0,1.0,2.0,1.0,18000.0,74825385.0,0.0,0.0,1
27.0,0.0,0.0,0.0,2.0,1.0,20000.0,74520023.0,0.0,1.0,1
26.0,1.0,1.0,0.0,2.0,1.0,15000.0,67219022.0,1.0,0.0,1
49.0,0.0,0.0,0.0,2.0,1.0,20000.0,75015155.0,0.0,1.0,1
28.0,1.0,0.0,0.0,2.0,1.0,17000.0,74988485.0,0.0,1.0,1
46.0,1.0,0.0,0.0,2.0,1.0,20000.0,67338594.0,0.0,0.0,1
38.0,0.0,2.0,2.0,2.0,1.0,15000.0,74840268.0,0.0,0.0,1
25.0,1.0,0.0,0.0,2.0,1.0,8000.0,72299841.0,0.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,16000.0,74984880.0,0.0,1.0,1
40.0,1.0,1.0,1.0,2.0,1.0,8000.0,67222001.0,0.0,1.0,1
64.0,1.0,0.0,0.0,1.0,2.0,5500.0,74559247.0,0.0,1.0,1
45.0,1.0,2.0,0.0,2.0,1.0,12000.0,74552606.0,0.0,1.0,1
65.0,1.0,0.0,0.0,2.0,2.0,17000.0,75215749.0,0.0,1.0,1
28.0,0.0,1.0,1.0,2.0,1.0,11000.0,74642635.0,0.0,1.0,1
37.0,0.0,1.0,1.0,2.0,1.0,30000.0,74821708.0,0.0,0.0,1
44.0,1.0,2.0,0.0,2.0,1.0,10000.0,67429857.0,0.0,0.0,1
35.0,1.0,1.0,1.0,2.0,1.0,17000.0,75216525.0,0.0,0.0,1
58.0,1.0,1.0,0.0,1.0,2.0,7200.0,74551204.0,0.0,1.0,1
45.0,1.0,1.0,1.0,2.0,1.0,8500.0,75025552.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,18000.0,67422871.0,0.0,0.0,1
57.0,1.0,3.0,0.0,1.0,2.0,9200.0,73828477.0,0.0,0.0,1
38.0,1.0,1.0,1.0,2.0,1.0,10000.0,67419680.0,0.0,1.0,1
55.0,1.0,1.0,0.0,2.0,1.0,18000.0,67414944.0,0.0,0.0,1
57.0,1.0,2.0,0.0,1.0,2.0,10000.0,75025393.0,0.0,1.0,1
36.0,0.0,0.0,0.0,2.0,1.0,20000.0,74474427.0,0.0,1.0,1
30.0,0.0,2.0,2.0,2.0,1.0,16000.0,75027946.0,0.0,1.0,1
29.0,1.0,2.0,2.0,2.0,1.0,17000.0,67426241.0,1.0,0.0,1
43.0,1.0,3.0,2.0,2.0,1.0,5300.0,74658179.0,0.0,1.0,1
60.0,1.0,2.0,0.0,2.0,2.0,7500.0,74642161.0,0.0,0.0,1
56.0,1.0,1.0,0.0,2.0,1.0,7000.0,74184948.0,0.0,1.0,1
28.0,0.0,1.0,1.0,2.0,1.0,20000.0,75212868.0,0.0,0.0,1
37.0,1.0,2.0,2.0,2.0,1.0,12000.0,74459786.0,0.0,1.0,1
62.0,1.0,2.0,0.0,1.0,2.0,25000.0,67226117.0,0.0,0.0,1
52.0,1.0,2.0,0.0,1.0,2.0,5000.0,67530359.0,0.0,1.0,1
50.0,1.0,2.0,0.0,2.0,1.0,8000.0,74483965.0,0.0,1.0,1
36.0,0.0,0.0,0.0,2.0,1.0,6500.0,74016422.0,0.0,0.0,1
40.0,0.0,2.0,2.0,2.0,1.0,15000.0,67444547.0,0.0,1.0,1
23.0,1.0,0.0,0.0,2.0,1.0,14000.0,74826546.0,0.0,0.0,1
55.0,0.0,0.0,0.0,2.0,1.0,10000.0,75288088.0,0.0,0.0,1
34.0,1.0,1.0,1.0,2.0,1.0,8000.0,74653638.0,0.0,1.0,1
41.0,1.0,3.0,1.0,2.0,1.0,25000.0,75021596.0,0.0,1.0,1
40.0,1.0,1.0,1.0,2.0,1.0,9300.0,72274737.0,0.0,0.0,1
41.0,1.0,0.0,0.0,2.0,1.0,6500.0,72269603.0,0.0,0.0,1
48.0,0.0,1.0,0.0,2.0,1.0,10000.0,74654804.0,0.0,1.0,1
37.0,0.0,1.0,1.0,2.0,1.0,9000.0,73830717.0,0.0,1.0,1
23.0,0.0,0.0,0.0,2.0,1.0,16000.0,75034312.0,0.0,1.0,1
56.0,1.0,0.0,0.0,1.0,2.0,5000.0,74016055.0,0.0,0.0,1
48.0,1.0,0.0,0.0,2.0,1.0,10000.0,74532386.0,0.0,1.0,1
61.0,0.0,3.0,0.0,2.0,1.0,8000.0,74540733.0,0.0,1.0,1
63.0,1.0,0.0,0.0,1.0,2.0,6000.0,75276828.0,0.0,1.0,1
30.0,0.0,1.0,1.0,2.0,1.0,8000.0,74531681.0,0.0,1.0,1
42.0,1.0,2.0,1.0,2.0,1.0,15000.0,73829552.0,1.0,0.0,1
60.0,1.0,5.0,0.0,1.0,2.0,5500.0,74018598.0,0.0,0.0,1
52.0,1.0,3.0,0.0,2.0,1.0,6000.0,74557228.0,1.0,1.0,1
28.0,1.0,1.0,1.0,2.0,1.0,15000.0,74532543.0,0.0,1.0,1
42.0,1.0,2.0,2.0,2.0,1.0,15000.0,73845923.0,0.0,0.0,1
61.0,1.0,2.0,0.0,2.0,1.0,15000.0,67228908.0,0.0,0.0,1
35.0,1.0,1.0,1.0,2.0,1.0,8000.0,75287811.0,0.0,1.0,1
60.0,1.0,0.0,0.0,1.0,2.0,6500.0,75202462.0,0.0,1.0,1
34.0,0.0,2.0,2.0,2.0,1.0,8000.0,75289115.0,1.0,1.0,1
55.0,1.0,0.0,0.0,2.0,1.0,15000.0,73845508.0,0.0,0.0,1
43.0,1.0,1.0,1.0,2.0,1.0,15000.0,75283887.0,0.0,0.0,1
47.0,0.0,0.0,0.0,2.0,1.0,10000.0,73829037.0,0.0,0.0,1
32.0,1.0,0.0,0.0,2.0,1.0,7000.0,74548078.0,0.0,1.0,1
60.0,1.0,2.0,0.0,1.0,2.0,10000.0,75017515.0,0.0,1.0,1
36.0,1.0,2.0,2.0,2.0,1.0,8000.0,74544259.0,0.0,1.0,1
29.0,1.0,0.0,0.0,1.0,2.0,9000.0,67542085.0,0.0,0.0,1
44.0,1.0,2.0,0.0,2.0,1.0,6500.0,67548224.0,0.0,0.0,1
40.0,1.0,1.0,0.0,2.0,1.0,18000.0,74657774.0,1.0,0.0,1
48.0,0.0,0.0,0.0,2.0,1.0,25000.0,73840646.0,0.0,0.0,1
28.0,1.0,0.0,0.0,2.0,1.0,15000.0,74467755.0,0.0,1.0,1
35.0,1.0,0.0,0.0,2.0,1.0,16000.0,74534369.0,0.0,1.0,1
39.0,1.0,2.0,1.0,2.0,1.0,4300.0,74959591.0,0.0,1.0,1
35.0,1.0,0.0,0.0,2.0,1.0,12100.0,74651807.0,0.0,1.0,1
45.0,0.0,2.0,2.0,2.0,1.0,18000.0,67322466.0,0.0,1.0,1
57.0,1.0,4.0,0.0,2.0,1.0,24000.0,74531197.0,1.0,1.0,1
61.0,1.0,2.0,1.0,1.0,2.0,5000.0,74480194.0,0.0,1.0,1
49.0,1.0,0.0,0.0,2.0,1.0,11000.0,73831460.0,0.0,0.0,1
44.0,1.0,2.0,0.0,2.0,1.0,10000.0,73815273.0,0.0,1.0,1
53.0,1.0,0.0,0.0,2.0,2.0,15000.0,74834892.0,0.0,0.0,1
37.0,1.0,1.0,1.0,2.0,1.0,25000.0,74995640.0,0.0,1.0,1
54.0,0.0,1.0,0.0,2.0,1.0,16000.0,67329668.0,0.0,0.0,1
39.0,0.0,2.0,2.0,2.0,1.0,27000.0,72295184.0,0.0,0.0,1
37.0,0.0,2.0,2.0,1.0,2.0,5000.0,72268929.0,0.0,0.0,1
56.0,1.0,0.0,0.0,1.0,2.0,5000.0,74008548.0,0.0,0.0,2
62.0,0.0,0.0,0.0,2.0,2.0,10000.0,74530714.0,0.0,1.0,1
48.0,0.0,2.0,2.0,1.0,2.0,6800.0,72292990.0,0.0,0.0,1
48.0,0.0,1.0,1.0,2.0,1.0,15000.0,67332896.0,0.0,1.0,1
34.0,0.0,2.0,2.0,2.0,1.0,20000.0,67218318.0,0.0,1.0,1
46.0,1.0,0.0,0.0,2.0,1.0,15000.0,67434519.0,0.0,0.0,1
25.0,0.0,1.0,1.0,2.0,1.0,12000.0,67313303.0,0.0,1.0,1
37.0,1.0,1.0,1.0,2.0,1.0,18000.0,72283700.0,0.0,0.0,1
49.0,1.0,2.0,2.0,1.0,2.0,10000.0,67426416.0,0.0,1.0,1
24.0,1.0,1.0,1.0,2.0,1.0,9000.0,75209420.0,0.0,0.0,1
51.0,1.0,5.0,0.0,1.0,2.0,5000.0,67545858.0,0.0,0.0,1
42.0,1.0,1.0,1.0,2.0,1.0,9000.0,67235265.0,0.0,1.0,1
61.0,0.0,2.0,0.0,1.0,2.0,11000.0,67423575.0,0.0,0.0,1
40.0,1.0,0.0,0.0,2.0,1.0,14000.0,74459964.0,0.0,1.0,1
50.0,0.0,0.0,0.0,2.0,1.0,18000.0,74643585.0,1.0,1.0,1
49.0,1.0,2.0,0.0,2.0,1.0,8200.0,67438464.0,0.0,0.0,1
42.0,1.0,1.0,1.0,2.0,1.0,10000.0,67233480.0,1.0,0.0,1
35.0,1.0,0.0,0.0,2.0,1.0,15000.0,74465508.0,0.0,0.0,1
32.0,0.0,0.0,0.0,2.0,1.0,6000.0,74551203.0,0.0,1.0,1
25.0,1.0,0.0,0.0,2.0,1.0,13000.0,75034879.0,0.0,1.0,1
37.0,1.0,1.0,0.0,2.0,1.0,7000.0,75270594.0,0.0,0.0,1
25.0,0.0,0.0,0.0,2.0,1.0,25000.0,75280725.0,0.0,0.0,1
42.0,0.0,2.0,2.0,2.0,1.0,10000.0,67428796.0,0.0,0.0,1
57.0,1.0,1.0,1.0,1.0,2.0,8300.0,67429829.0,0.0,0.0,1
34.0,1.0,2.0,2.0,2.0,1.0,7000.0,74532480.0,0.0,1.0,1
28.0,1.0,0.0,0.0,2.0,1.0,18000.0,67446044.0,0.0,0.0,1
36.0,1.0,1.0,1.0,2.0,1.0,16000.0,67319358.0,0.0,1.0,1
23.0,0.0,0.0,0.0,2.0,1.0,12000.0,75273283.0,0.0,0.0,1
37.0,1.0,1.0,0.0,2.0,1.0,12000.0,72263902.0,0.0,0.0,1
32.0,1.0,0.0,0.0,2.0,1.0,10000.0,67322956.0,0.0,0.0,1
24.0,0.0,0.0,0.0,2.0,1.0,10000.0,74642964.0,0.0,1.0,1
25.0,1.0,1.0,1.0,2.0,1.0,10000.0,72272905.0,0.0,0.0,2
39.0,1.0,1.0,1.0,2.0,1.0,4500.0,74250745.0,0.0,1.0,1
31.0,0.0,0.0,0.0,2.0,1.0,15000.0,74463553.0,0.0,0.0,1
33.0,0.0,2.0,2.0,2.0,1.0,21000.0,67315579.0,0.0,1.0,1
37.0,0.0,1.0,2.0,2.0,1.0,45000.0,74961969.0,0.0,1.0,1
43.0,1.0,2.0,0.0,2.0,1.0,8000.0,67231310.0,0.0,1.0,1
49.0,0.0,1.0,0.0,2.0,1.0,25000.0,75281918.0,1.0,0.0,1
33.0,1.0,2.0,2.0,2.0,1.0,10000.0,74637141.0,0.0,1.0,1
32.0,0.0,1.0,1.0,2.0,1.0,17000.0,74548641.0,0.0,1.0,1
46.0,1.0,2.0,0.0,2.0,1.0,55000.0,74560681.0,0.0,1.0,1
44.0,1.0,1.0,1.0,2.0,1.0,10000.0,72290453.0,0.0,1.0,1
35.0,1.0,2.0,2.0,2.0,1.0,6000.0,74656567.0,0.0,1.0,1
24.0,1.0,1.0,1.0,2.0,1.0,8000.0,67214931.0,0.0,0.0,2
31.0,1.0,1.0,1.0,2.0,1.0,6500.0,74999062.0,0.0,1.0,1
53.0,1.0,0.0,0.0,2.0,1.0,7000.0,74189106.0,0.0,1.0,1
