,id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,reg_address_province,fact_address_province,postal_address_province,fl_presence_fl,own_auto
11906,106814625.0,32.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
11907,106815626.0,29.0,1.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Хакасия,Хакасия,Хакасия,1.0,0.0
11908,106819548.0,63.0,1.0,Среднее,Разведен(а),3.0,0.0,1.0,2.0,Удмуртия,Удмуртия,Удмуртия,0.0,0.0
11909,106804713.0,64.0,0.0,Неполное среднее,Состою в браке,3.0,0.0,1.0,2.0,Челябинская область,Челябинская область,Челябинская область,0.0,0.0
11910,106820237.0,26.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Курская область,Курская область,Курская область,1.0,1.0
11911,106811947.0,64.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Тамбовская область,Тамбовская область,Тамбовская область,0.0,0.0
11912,106816026.0,32.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Карелия,Карелия,Карелия,0.0,1.0
11913,106806784.0,38.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,0.0,0.0
11914,106805745.0,35.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,1.0,0.0
11915,106813972.0,41.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Адыгея,Адыгея,Адыгея,0.0,0.0
11916,106812120.0,28.0,0.0,Неполное среднее,Состою в браке,2.0,2.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
11917,106815797.0,25.0,1.0,Неоконченное высшее,Состою в браке,0.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,1.0
11918,106811156.0,28.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,0.0
11919,106818483.0,30.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Костромская область,Костромская область,Костромская область,1.0,0.0
11920,106811407.0,22.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
11921,106816580.0,48.0,1.0,Среднее,Вдовец/Вдова,2.0,0.0,2.0,1.0,Тамбовская область,Тамбовская область,Тамбовская область,0.0,0.0
11922,106814766.0,44.0,1.0,Среднее,Состою в браке,3.0,1.0,2.0,1.0,Бурятия,Бурятия,Бурятия,0.0,0.0
11923,106815656.0,44.0,0.0,Высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Калужская область,Калужская область,Калужская область,1.0,0.0
11924,106809096.0,33.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Татарстан,Татарстан,Татарстан,1.0,0.0
11925,106815649.0,58.0,1.0,Высшее,Вдовец/Вдова,1.0,0.0,2.0,2.0,Липецкая область,Липецкая область,Липецкая область,1.0,0.0
11926,106817962.0,60.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,2.0,Кировская область,Кировская область,Кировская область,1.0,0.0
11927,106810646.0,49.0,0.0,Среднее специальное,Состою в браке,1.0,2.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,1.0
11928,106805161.0,22.0,0.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
11929,106820207.0,57.0,1.0,Неполное среднее,Вдовец/Вдова,2.0,0.0,1.0,2.0,Курская область,Курская область,Курская область,0.0,0.0
11930,106818908.0,31.0,1.0,Неполное среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Еврейская АО,Еврейская АО,Еврейская АО,0.0,0.0
11931,106812300.0,33.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Калининградская область,Калининградская область,Калининградская область,0.0,0.0
11932,106812223.0,57.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,0.0
11933,106813433.0,24.0,1.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Татарстан,Татарстан,Татарстан,0.0,0.0
11934,106818647.0,53.0,1.0,Среднее,Разведен(а),0.0,0.0,2.0,1.0,Томская область,Томская область,Томская область,1.0,0.0
11935,106812860.0,52.0,1.0,Высшее,Состою в браке,2.0,0.0,2.0,2.0,Чувашия,Чувашия,Чувашия,1.0,0.0
11936,106804935.0,31.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
11937,106813306.0,25.0,1.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,0.0,0.0
11938,106812350.0,29.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
11939,106806771.0,54.0,0.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Хакасия,Хакасия,Хакасия,0.0,1.0
11940,106819652.0,48.0,0.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Тульская область,Тульская область,Тульская область,0.0,0.0
11941,106807227.0,39.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Ярославская область,Ярославская область,Ярославская область,0.0,0.0
11942,106805313.0,44.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
11943,106817429.0,22.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Новгородская область,Новгородская область,Новгородская область,0.0,0.0
11944,106813242.0,33.0,1.0,Высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Брянская область,Брянская область,Брянская область,0.0,0.0
11945,106804523.0,38.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,1.0
11946,106812386.0,31.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Приморский край,Приморский край,Приморский край,0.0,0.0
11947,106810078.0,40.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Калининградская область,Калининградская область,Калининградская область,0.0,0.0
11948,106820261.0,39.0,0.0,Среднее,Не состоял в браке,2.0,2.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,0.0,0.0
11949,106819265.0,43.0,0.0,Среднее,Состою в браке,1.0,0.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,1.0
11950,106812751.0,37.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
11951,106805890.0,34.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,0.0
11952,106804701.0,26.0,1.0,Среднее,Не состоял в браке,2.0,2.0,2.0,1.0,Нижегородская область,Нижегородская область,Нижегородская область,0.0,0.0
11953,106813704.0,22.0,1.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,0.0,0.0
11954,106806459.0,43.0,1.0,Высшее,Не состоял в браке,1.0,0.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,1.0,0.0
11955,106810886.0,44.0,1.0,Среднее,Состою в браке,3.0,1.0,2.0,1.0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0.0,0.0
11956,106808874.0,57.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,1.0,2.0,Брянская область,Брянская область,Брянская область,0.0,0.0
11957,106818774.0,30.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
11958,106816956.0,35.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,1.0
11959,106813278.0,44.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
11960,106808247.0,51.0,1.0,Среднее,Разведен(а),2.0,0.0,2.0,1.0,Новгородская область,Новгородская область,Новгородская область,1.0,0.0
11961,106819962.0,36.0,0.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Читинская область,Читинская область,Читинская область,1.0,0.0
11962,106810031.0,31.0,0.0,Высшее,Состою в браке,2.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
11963,106804970.0,56.0,0.0,Неполное среднее,Состою в браке,2.0,0.0,2.0,1.0,Тюменская область,Тюменская область,Тюменская область,1.0,0.0
11964,106805483.0,61.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,2.0,Пермская область,Пермская область,Пермская область,1.0,0.0
11965,106815718.0,40.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Воронежская область,Воронежская область,Воронежская область,0.0,1.0
11966,106808970.0,22.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Удмуртия,Удмуртия,Удмуртия,0.0,0.0
11967,106813481.0,25.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Рязанская область,Рязанская область,Рязанская область,0.0,0.0
11968,106805015.0,51.0,0.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Карелия,Карелия,Карелия,0.0,1.0
11969,106814421.0,34.0,1.0,Высшее,Состою в браке,2.0,0.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
11970,106804606.0,58.0,0.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Приморский край,Приморский край,Приморский край,1.0,0.0
11971,106810842.0,42.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Татарстан,Татарстан,Татарстан,0.0,0.0
11972,106818475.0,26.0,1.0,Среднее,Не состоял в браке,2.0,2.0,2.0,1.0,Красноярский край,Красноярский край,Красноярский край,0.0,0.0
11973,106810790.0,27.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
11974,106819909.0,48.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
11975,106813187.0,46.0,1.0,Среднее,Состою в браке,4.0,4.0,2.0,1.0,Якутия,Якутия,Якутия,0.0,0.0
11976,106814123.0,28.0,1.0,Неоконченное высшее,Разведен(а),1.0,1.0,2.0,1.0,Красноярский край,Красноярский край,Красноярский край,1.0,1.0
11977,106811809.0,44.0,1.0,Среднее специальное,Гражданский брак,1.0,0.0,1.0,2.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
11978,106820245.0,53.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,2.0,Самарская область,Самарская область,Самарская область,1.0,0.0
11979,106808329.0,29.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,0.0
11980,106814786.0,33.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Приморский край,Приморский край,Приморский край,1.0,0.0
11981,106817229.0,63.0,0.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Белгородская область,Белгородская область,Белгородская область,0.0,0.0
11982,106815132.0,38.0,0.0,Высшее,Состою в браке,1.0,0.0,2.0,1.0,Мордовская республика,Мордовская республика,Мордовская республика,0.0,0.0
11983,106810227.0,48.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,1.0,0.0
11984,106812755.0,40.0,0.0,Среднее,Состою в браке,3.0,3.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
11985,106808667.0,45.0,1.0,Среднее специальное,Вдовец/Вдова,1.0,0.0,2.0,1.0,Оренбургская область,Оренбургская область,Оренбургская область,1.0,0.0
11986,106810814.0,45.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,1.0,2.0,Ярославская область,Ярославская область,Ярославская область,0.0,0.0
11987,106816029.0,31.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Ленинградская область,Ленинградская область,Ленинградская область,1.0,0.0
11988,106815848.0,43.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,0.0
11989,106815138.0,28.0,1.0,Среднее специальное,Гражданский брак,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
11990,106807649.0,61.0,1.0,Среднее специальное,Разведен(а),0.0,0.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,0.0
11991,106817424.0,56.0,1.0,Среднее специальное,Вдовец/Вдова,2.0,0.0,1.0,2.0,Ульяновская область,Ульяновская область,Ульяновская область,0.0,0.0
11992,106806586.0,54.0,1.0,Высшее,Вдовец/Вдова,2.0,0.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
11993,106809236.0,29.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Костромская область,Костромская область,Костромская область,0.0,0.0
11994,106814363.0,39.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
11995,106810836.0,55.0,1.0,Среднее специальное,Состою в браке,3.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,1.0,0.0
11996,106805570.0,38.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,1.0
11997,106809805.0,45.0,1.0,Среднее специальное,Не состоял в браке,1.0,0.0,2.0,1.0,Ярославская область,Ярославская область,Ярославская область,0.0,0.0
11998,106805979.0,34.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
11999,106805932.0,44.0,1.0,Высшее,Разведен(а),2.0,2.0,2.0,1.0,Московская область,Московская область,Московская область,1.0,0.0
12000,106809340.0,61.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Удмуртия,Удмуртия,Удмуртия,0.0,0.0
12001,106805842.0,27.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Приморский край,Приморский край,Приморский край,0.0,0.0
12002,106806403.0,57.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,1.0,2.0,Самарская область,Самарская область,Самарская область,0.0,0.0
12003,106813530.0,24.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Архангельская область,Архангельская область,Архангельская область,0.0,0.0
12004,106811605.0,27.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
12005,106811462.0,23.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
12006,106812456.0,30.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Курганская область,Курганская область,Курганская область,0.0,0.0
12007,106810916.0,34.0,0.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,1.0
12008,106819424.0,54.0,0.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
12009,106805546.0,48.0,1.0,Среднее специальное,Не состоял в браке,2.0,0.0,2.0,1.0,Архангельская область,Архангельская область,Архангельская область,1.0,0.0
12010,106819833.0,53.0,1.0,Среднее,Состою в браке,5.0,0.0,1.0,2.0,Оренбургская область,Оренбургская область,Оренбургская область,1.0,0.0
12011,106819473.0,52.0,1.0,Среднее,Вдовец/Вдова,2.0,0.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,1.0,0.0
12012,106809127.0,43.0,1.0,Высшее,Не состоял в браке,1.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
12013,106805276.0,52.0,1.0,Среднее специальное,Не состоял в браке,1.0,0.0,2.0,2.0,Курская область,Курская область,Курская область,1.0,0.0
12014,106812651.0,33.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
12015,106812919.0,31.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Пензенская область,Пензенская область,Пензенская область,0.0,0.0
12016,106812912.0,50.0,0.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Якутия,Якутия,Якутия,1.0,0.0
12017,106810737.0,32.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Ульяновская область,Ульяновская область,Ульяновская область,0.0,0.0
12018,106804525.0,53.0,0.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,1.0
12019,106806179.0,41.0,1.0,Высшее,Состою в браке,2.0,1.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,1.0,0.0
12020,106810162.0,26.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,0.0
12021,106819626.0,59.0,0.0,Среднее,Состою в браке,2.0,0.0,1.0,2.0,Тульская область,Тульская область,Тульская область,0.0,0.0
12022,106806981.0,45.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
12023,106813373.0,23.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
12024,106817837.0,34.0,1.0,Среднее,Состою в браке,3.0,3.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
12025,106813597.0,33.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Псковская область,Псковская область,Псковская область,1.0,0.0
12026,106811187.0,34.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,1.0,0.0
12027,106806588.0,38.0,0.0,Среднее специальное,Состою в браке,1.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
12028,106816060.0,49.0,0.0,Высшее,Состою в браке,1.0,0.0,2.0,1.0,Оренбургская область,Оренбургская область,Оренбургская область,0.0,0.0
12029,106813218.0,26.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Горный Алтай,Горный Алтай,Горный Алтай,0.0,0.0
12030,106813183.0,49.0,1.0,Высшее,Разведен(а),2.0,0.0,2.0,1.0,Якутия,Якутия,Якутия,0.0,0.0
12031,106812367.0,49.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,0.0
12032,106812433.0,52.0,1.0,Среднее,Состою в браке,2.0,0.0,1.0,2.0,Брянская область,Брянская область,Брянская область,0.0,0.0
12033,106808359.0,55.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,2.0,Пензенская область,Пензенская область,Пензенская область,0.0,0.0
12034,106819213.0,24.0,0.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,0.0
12035,106819228.0,40.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Тульская область,Тульская область,Тульская область,0.0,0.0
12036,106819930.0,43.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,0.0,0.0
12037,106811879.0,38.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
12038,106808120.0,34.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
12039,106816895.0,35.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
12040,106813480.0,25.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,1.0,1.0
12041,106806314.0,36.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
12042,106808967.0,29.0,0.0,Среднее,Состою в браке,1.0,2.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
12043,106809846.0,27.0,0.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
12044,106804678.0,34.0,0.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,1.0
12045,106816299.0,59.0,1.0,Среднее,Не состоял в браке,0.0,0.0,1.0,2.0,Карелия,Карелия,Карелия,1.0,0.0
12046,106807068.0,53.0,1.0,Высшее,Не состоял в браке,2.0,0.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,1.0
12047,106815943.0,46.0,0.0,Среднее,Состою в браке,2.0,1.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
12048,106805528.0,38.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,1.0,0.0
12049,106811890.0,40.0,1.0,Высшее,Вдовец/Вдова,1.0,1.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,0.0
12050,106813510.0,24.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,0.0
12051,106817106.0,23.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
12052,106812945.0,26.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Курская область,Курская область,Курская область,1.0,1.0
12053,106813421.0,26.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
12054,106806982.0,64.0,1.0,Среднее специальное,Разведен(а),1.0,0.0,1.0,2.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,0.0
12055,106809629.0,50.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Амурская область,Амурская область,Амурская область,0.0,0.0
12056,106804755.0,42.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
12057,106813233.0,39.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Оренбургская область,Оренбургская область,Оренбургская область,1.0,0.0
12058,106808118.0,26.0,0.0,Среднее специальное,Состою в браке,0.0,1.0,2.0,1.0,Башкирия,Башкирия,Башкирия,0.0,0.0
12059,106816195.0,48.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
12060,106810402.0,34.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
12061,106813983.0,56.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Чувашия,Чувашия,Чувашия,0.0,0.0
12062,106814462.0,61.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Курская область,Курская область,Курская область,1.0,0.0
12063,106806943.0,37.0,1.0,Высшее,Не состоял в браке,2.0,2.0,2.0,1.0,Якутия,Якутия,Якутия,1.0,0.0
12064,106816986.0,32.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,0.0
12065,106813638.0,26.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
12066,106813886.0,24.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Тюменская область,Тюменская область,Тюменская область,0.0,0.0
12067,106807124.0,40.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
12068,106816753.0,47.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
12069,106814056.0,23.0,1.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,0.0
12070,106813824.0,56.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,2.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
12071,106814141.0,38.0,1.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,0.0
12072,106808748.0,60.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,2.0,Псковская область,Псковская область,Псковская область,0.0,0.0
12073,106804625.0,43.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,1.0,0.0
12074,106819350.0,34.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
12075,106808197.0,28.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,0.0,0.0
12076,106818320.0,29.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
12077,106819904.0,38.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,1.0
12078,106816660.0,56.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,2.0,Приморский край,Приморский край,Приморский край,0.0,0.0
12079,106805781.0,56.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Тульская область,Тульская область,Тульская область,1.0,0.0
12080,106812918.0,51.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Псковская область,Псковская область,Псковская область,1.0,0.0
12081,106811658.0,56.0,0.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
12082,106818090.0,42.0,1.0,Среднее,Состою в браке,0.0,2.0,2.0,1.0,Калининградская область,Калининградская область,Калининградская область,0.0,0.0
12083,106815842.0,25.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,1.0,1.0
12084,106806006.0,52.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Московская область,Московская область,Московская область,0.0,0.0
12085,106817697.0,41.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,1.0,0.0
12086,106814771.0,59.0,0.0,Неполное среднее,Не состоял в браке,0.0,0.0,1.0,2.0,Орловская область,Орловская область,Орловская область,1.0,0.0
12087,106817433.0,35.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,0.0
12088,106818626.0,48.0,1.0,Два и более высших образования,Состою в браке,2.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
12089,106816506.0,26.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Удмуртия,Удмуртия,Удмуртия,0.0,0.0
